episode,big_cpu_freq,little_cpu_freq,big_util,little_util,ipc,cache_miss,fps,action,loss,reward
27,1171200,1036800,1.000000, 2.166667, 0.477454, 0.011111, 26,[2, 0], [1135.31982421875, 1113.318359375, 1209.3125],-620.6984126984127
28,1056000,1785600,0.325083, 1.372754, 0.420561, 0.027778, 25,[1, 0], [1174.1851806640625, 1163.593505859375, 1105.6654052734375],-597.810547875064
29,710400,1785600,0.666667, 2.000000, 0.476190, 0.011111, 25,[0, 1], [1109.537353515625, 1131.611328125, 1103.2584228515625],-635.3174603174602
30,710400,1036800,0.392157, 1.270650, 0.468750, 0.005556, 26,[2, 0], [1106.3675537109375, 1154.551025390625, 1119.3699951171875],-621.031746031746
31,710400,1785600,0.365385, 1.303422, 0.378947, 0.022222, 26,[0, 2], [1088.731689453125, 1215.1749267578125, 1164.0367431640625],-578.762928827445
32,710400,1305600,0.333333, 1.666667, 0.283019, 0.038889, 26,[1, 1], [1202.571044921875, 1126.1451416015625, 1185.937255859375],-620.6984126984127
33,710400,1785600,0.316267, 1.298027, 0.335821, 0.011111, 25,[0, 0], [1156.828857421875, 1100.29638671875, 1147.8192138671875],-593.8166922683051
34,710400,1632000,0.666667, 1.500000, 0.461538, 0.016667, 26,[1, 0], [1160.314697265625, 1154.5732421875, 1090.31494140625],-621.031746031746
35,710400,1036800,0.333333, 1.000000, 0.441176, 0.016667, 26,[1, 0], [1094.24365234375, 1132.004150390625, 1195.9111328125],-612.0962621607782
36,710400,1785600,0.342857, 1.340284, 0.309278, 0.011111, 26,[1, 0], [1187.8670654296875, 1090.2509765625, 1087.52978515625],-578.762928827445
37,710400,1036800,0.404233, 1.232548, 0.293160, 0.005556, 26,[0, 2], [1189.912109375, 1150.6201171875, 1148.8712158203125],-620.6984126984127
38,710400,1036800,0.000000, 2.000000, 0.473684, 0.011111, 26,[1, 0], [1117.501220703125, 1147.916748046875, 1123.828857421875],-578.762928827445
39,710400,1785600,0.333333, 1.666667, 0.262009, 0.016667, 26,[1, 0], [1121.7252197265625, 1201.914794921875, 1095.9012451171875],-578.762928827445
40,710400,1785600,0.000000, 2.000000, 0.432692, 0.022222, 25,[1, 0], [1189.1624755859375, 1142.58447265625, 1087.1099853515625],-620.6984126984127
41,710400,1785600,0.388757, 1.314986, 0.310345, 0.016667, 26,[0, 2], [1146.15283203125, 1080.83544921875, 1201.190673828125],-621.031746031746
42,710400,1382400,0.333333, 1.000000, 0.483871, 0.000000, 26,[2, 0], [1111.263427734375, 1071.14404296875, 1074.931396484375],-620.6984126984127
43,710400,1036800,0.000000, 0.250000, 0.415704, 0.005556, 26,[1, 1], [1178.5628662109375, 1171.012939453125, 1114.7242431640625],-598.1177675371224
44,710400,1036800,0.370303, 1.351581, 0.327869, 0.005556, 26,[2, 1], [1173.7410888671875, 1049.8475341796875, 1108.317626953125],-578.762928827445
45,710400,1036800,0.000000, 0.666667, 0.448878, 0.011111, 26,[1, 0], [1070.2783203125, 1062.092529296875, 1192.7454833984375],-578.762928827445
46,710400,1036800,0.438756, 1.336414, 0.455696, 0.000000, 26,[2, 2], [1084.86376953125, 1084.2509765625, 1108.7099609375],-578.762928827445
47,710400,1036800,0.345661, 1.275242, 0.462725, 0.005556, 26,[1, 1], [1191.53662109375, 1102.5966796875, 1122.076904296875],-578.762928827445
48,710400,1036800,0.333333, 2.100000, 0.443350, 0.011111, 26,[1, 2], [1169.50439453125, 1105.742431640625, 1163.531005859375],-578.762928827445
49,710400,1036800,0.000000, 1.833333, 0.458015, 0.011111, 26,[1, 0], [1080.6728515625, 1136.609130859375, 1142.48974609375],-578.762928827445
50,1612800,1036800,0.388300, 1.257920, 0.460358, 0.016667, 25,[0, 0], [1144.7196044921875, 1162.3826904296875, 1164.180419921875],-578.762928827445
51,2131200,1036800,1.000000, 1.333333, 0.441176, 0.016667, 25,[2, 1], [1045.9468994140625, 1119.9796142578125, 1052.7171630859375],-616.3978494623656
52,710400,1036800,0.500000, 2.266667, 0.469974, 0.011111, 25,[1, 0], [1127.892822265625, 1082.8941650390625, 1162.792236328125],-637.826420890937
53,710400,1036800,0.333333, 2.500000, 0.216346, 0.016667, 25,[2, 2], [1104.000732421875, 1071.079345703125, 1182.559326171875],-579.0962621607782
54,710400,1036800,0.402761, 1.293201, 0.446650, 0.011111, 25,[0, 0], [1161.581298828125, 1067.17138671875, 1089.885009765625],-579.0962621607782
55,710400,1036800,0.000000, 2.000000, 0.343511, 0.038889, 25,[1, 0], [1077.9169921875, 1128.144775390625, 1098.0909423828125],-579.0962621607782
56,710400,1785600,0.400000, 2.600000, 0.348837, 0.022222, 25,[1, 0], [1155.775634765625, 1065.27880859375, 1084.5972900390625],-579.0962621607782
57,710400,1036800,0.445822, 1.292191, 0.382166, 0.011111, 26,[1, 0], [1114.0650634765625, 1086.1092529296875, 1078.251708984375],-621.031746031746
58,710400,1036800,0.419046, 1.310013, 0.440098, 0.016667, 26,[0, 1], [1086.580322265625, 1057.1400146484375, 1100.499267578125],-578.762928827445
59,710400,1036800,0.250000, 2.266667, 0.468750, 0.000000, 26,[1, 2], [1172.652587890625, 1153.866943359375, 1031.084716796875],-578.762928827445
60,710400,1785600,0.414862, 1.306988, 0.405405, 0.011111, 25,[0, 0], [1139.367431640625, 1083.0863037109375, 1033.4366455078125],-578.762928827445
61,710400,1305600,0.666667, 1.333333, 0.458015, 0.000000, 26,[1, 0], [1087.5146484375, 1172.6826171875, 1057.2125244140625],-621.031746031746
62,710400,1036800,0.393709, 1.397147, 0.434783, 0.011111, 26,[1, 2], [1085.01708984375, 1132.5673828125, 1066.742919921875],-593.8166922683051
63,710400,1036800,0.488186, 1.418561, 0.459184, 0.016667, 26,[2, 1], [1163.238525390625, 1044.3896484375, 1076.5302734375],-578.762928827445
64,1171200,1036800,0.000000, 1.500000, 0.473684, 0.005556, 26,[0, 2], [1012.1282348632812, 1069.9273681640625, 997.79931640625],-578.762928827445
65,710400,1785600,0.416633, 1.288916, 0.400000, 0.016667, 26,[1, 0], [1085.6181640625, 1048.7391357421875, 1157.69970703125],-597.810547875064
66,710400,1785600,0.666667, 3.100000, 0.307692, 0.000000, 26,[0, 0], [1103.8431396484375, 1024.875, 1155.311767578125],-620.6984126984127
67,710400,1785600,0.414400, 1.352396, 0.355030, 0.033333, 26,[1, 1], [1101.4019775390625, 1073.356201171875, 1135.26513671875],-620.6984126984127
68,710400,1785600,0.500000, 2.166667, 0.281250, 0.005556, 25,[1, 2], [1059.6043701171875, 1076.4957275390625, 1107.158935546875],-620.6984126984127
69,710400,1036800,0.423789, 1.293990, 0.300000, 0.011111, 26,[0, 0], [1092.91064453125, 1082.78955078125, 1038.7415771484375],-621.031746031746
70,710400,1785600,0.333333, 2.416667, 0.460358, 0.016667, 26,[2, 2], [1038.7415771484375, 1086.75634765625, 1011.6383666992188],-578.762928827445
71,825600,1785600,0.460584, 1.342379, 0.366599, 0.011111, 26,[0, 1], [1151.37255859375, 1089.619873046875, 1031.1978759765625],-620.6984126984127
72,940800,1785600,0.333333, 2.666667, 0.355030, 0.005556, 26,[0, 1], [1075.7528076171875, 1004.9437866210938, 1048.43701171875],-625.4603174603175
73,710400,1785600,0.369117, 1.259195, 0.285714, 0.000000, 26,[2, 0], [1074.7437744140625, 1079.305908203125, 1072.3671875],-630.2222222222222
74,710400,1036800,0.380925, 1.326263, 0.445545, 0.016667, 26,[1, 2], [1133.29248046875, 967.88720703125, 1070.59912109375],-620.6984126984127
75,710400,1785600,0.401686, 1.393171, 0.447761, 0.016667, 26,[2, 2], [1022.9230346679688, 1071.3453369140625, 1099.458740234375],-578.762928827445
76,710400,1036800,0.370293, 1.251931, 0.451128, 0.016667, 25,[1, 0], [1048.76953125, 1014.7940673828125, 1042.39013671875],-620.6984126984127
77,710400,1785600,0.312583, 1.358017, 0.471204, 0.005556, 26,[1, 1], [1047.612060546875, 1041.5963134765625, 1106.561767578125],-579.0962621607782
78,710400,1036800,0.419491, 1.380276, 0.382979, 0.011111, 26,[1, 0], [1136.69384765625, 955.8267822265625, 1047.991943359375],-620.6984126984127
79,710400,1785600,0.392157, 1.313693, 0.434783, 0.022222, 26,[0, 0], [1038.197998046875, 1025.8736572265625, 950.9842529296875],-578.762928827445
80,710400,1036800,0.250000, 0.666667, 0.443350, 0.022222, 25,[2, 0], [1038.02001953125, 1129.686767578125, 1030.2630615234375],-620.6984126984127
81,710400,1036800,0.666667, 1.333333, 0.435835, 0.016667, 25,[2, 2], [1100.248046875, 1102.3756103515625, 927.3432006835938],-579.0962621607782
82,710400,1036800,0.401279, 1.374818, 0.450000, 0.011111, 25,[2, 2], [1116.2587890625, 1102.3626708984375, 1030.3310546875],-579.0962621607782
83,710400,1036800,0.424981, 1.324802, 0.337711, 0.022222, 26,[0, 2], [1001.4822387695312, 930.60400390625, 1024.85400390625],-579.0962621607782
84,710400,1036800,0.306931, 1.299285, 0.450000, 0.000000, 26,[2, 2], [1036.3828125, 1013.92431640625, 1096.8486328125],-578.762928827445
85,710400,1785600,0.000000, 3.000000, 0.439024, 0.005556, 26,[1, 2], [1117.439453125, 1039.966796875, 920.9213256835938],-578.762928827445
86,710400,1113600,0.333333, 1.166667, 0.435835, 0.011111, 25,[1, 0], [1010.72509765625, 1092.6505126953125, 1021.0653686523438],-620.6984126984127
87,710400,1036800,0.000000, 1.766667, 0.473684, 0.000000, 25,[0, 0], [1016.8502197265625, 1072.97607421875, 931.5479736328125],-583.3973374295955
88,710400,1036800,0.373010, 1.348323, 0.443350, 0.000000, 25,[0, 0], [1019.9468994140625, 1011.49853515625, 1010.93212890625],-579.0962621607782
89,1920000,1036800,0.371704, 1.381185, 0.485175, 0.005556, 26,[0, 0], [1057.952392578125, 1064.9423828125, 1124.695556640625],-579.0962621607782
90,710400,1036800,0.333333, 1.916667, 0.437956, 0.022222, 26,[2, 1], [999.7047729492188, 940.6458740234375, 930.8948974609375],-628.762928827445
91,710400,1036800,0.333333, 0.833333, 0.456853, 0.000000, 26,[0, 1], [1090.2008056640625, 997.283447265625, 1023.7113037109375],-578.762928827445
92,710400,1785600,0.000000, 2.333333, 0.262391, 0.016667, 26,[1, 0], [888.8140258789062, 1005.570556640625, 1098.19677734375],-578.762928827445
93,710400,1382400,0.666667, 2.000000, 0.462725, 0.005556, 26,[0, 0], [884.8046875, 1010.5828857421875, 1060.788330078125],-620.6984126984127
94,710400,1036800,0.000000, 1.833333, 0.433735, 0.016667, 26,[0, 1], [1087.80615234375, 1089.11767578125, 883.4094848632812],-598.1177675371224
95,2419200,1785600,0.343137, 1.320391, 0.351562, 0.016667, 26,[1, 1], [1066.170654296875, 1005.8486328125, 985.4915771484375],-578.762928827445
96,710400,1036800,0.298752, 1.203704, 0.338983, 0.055556, 26,[2, 1], [976.578125, 969.4959716796875, 1007.5205688476562],-691.3333333333333
97,710400,1785600,0.335882, 1.443733, 0.460358, 0.016667, 25,[1, 0], [985.0462646484375, 1045.134521484375, 975.8961181640625],-578.762928827445
98,710400,1209600,0.333333, 1.500000, 0.442260, 0.005556, 26,[0, 1], [1018.63037109375, 980.5510864257812, 982.8956298828125],-621.031746031746
99,710400,1036800,0.000000, 1.250000, 0.426540, 0.016667, 26,[2, 0], [995.9556274414062, 962.04443359375, 1022.21533203125],-588.4403481822836
100,710400,1036800,0.583333, 1.000000, 0.443350, 0.005556, 26,[1, 0], [873.2364501953125, 941.8426513671875, 977.9248046875],-578.762928827445
101,710400,1036800,0.365553, 1.350712, 0.463918, 0.005556, 26,[1, 0], [1066.3189697265625, 921.98291015625, 930.43701171875],-578.762928827445
102,710400,1382400,0.407166, 1.399833, 0.448878, 0.000000, 26,[2, 0], [953.0361938476562, 956.4337768554688, 986.941650390625],-578.762928827445
103,710400,1036800,0.368279, 1.308281, 0.461538, 0.000000, 26,[1, 0], [903.5982055664062, 960.88720703125, 972.93359375],-598.1177675371224
104,710400,1382400,0.356303, 1.439841, 0.448878, 0.011111, 26,[1, 0], [835.6561279296875, 956.67529296875, 839.790283203125],-578.762928827445
105,710400,1036800,0.000000, 1.000000, 0.460358, 0.005556, 26,[0, 2], [980.2584228515625, 1016.3321533203125, 989.783935546875],-598.1177675371224
106,710400,1036800,0.357301, 1.324620, 0.465116, 0.011111, 26,[1, 0], [933.8897705078125, 939.9210205078125, 964.0050659179688],-578.762928827445
107,710400,1036800,0.833333, 1.833333, 0.447761, 0.022222, 26,[0, 1], [954.9664916992188, 907.9328002929688, 879.1671142578125],-578.762928827445
108,710400,1036800,0.333333, 0.666667, 0.448878, 0.011111, 26,[1, 1], [951.2783813476562, 1005.8657836914062, 820.6417846679688],-578.762928827445
109,710400,1036800,0.666667, 1.500000, 0.383795, 0.000000, 26,[2, 1], [952.3809814453125, 922.57861328125, 1061.686279296875],-578.762928827445
110,1612800,1036800,0.337587, 1.330549, 0.472441, 0.000000, 26,[2, 1], [817.2730102539062, 819.6981811523438, 944.7283935546875],-578.762928827445
111,710400,1036800,0.304286, 1.246500, 0.441176, 0.016667, 26,[2, 0], [960.4248046875, 962.6106567382812, 936.4896240234375],-616.0645161290322
112,710400,1036800,0.370892, 1.279472, 0.458015, 0.005556, 26,[1, 1], [972.1099853515625, 946.5399169921875, 954.633544921875],-578.762928827445
113,710400,1209600,0.334789, 1.319522, 0.467532, 0.011111, 26,[1, 0], [1005.5211181640625, 969.1196899414062, 934.8882446289062],-578.762928827445
114,710400,1036800,0.343823, 1.306539, 0.362173, 0.005556, 26,[1, 0], [941.3558349609375, 777.9876708984375, 910.50927734375],-588.4403481822836
115,710400,1036800,0.397844, 1.352521, 0.360721, 0.016667, 26,[0, 0], [1010.064208984375, 909.2406616210938, 926.5731201171875],-578.762928827445
116,710400,1036800,0.000000, 1.500000, 0.430622, 0.011111, 26,[1, 1], [987.450927734375, 908.2672119140625, 914.2578125],-578.762928827445
117,710400,1785600,0.326733, 1.332978, 0.252809, 0.000000, 25,[0, 2], [1021.457275390625, 909.2130126953125, 928.212890625],-578.762928827445
118,710400,1036800,0.327451, 1.302454, 0.453401, 0.011111, 26,[0, 2], [776.702880859375, 909.1436767578125, 759.3994140625],-621.031746031746
119,710400,1036800,0.312678, 1.369832, 0.441176, 0.016667, 26,[0, 0], [810.945556640625, 925.4063720703125, 787.5888671875],-578.762928827445
120,710400,1785600,1.000000, 2.666667, 0.430622, 0.016667, 26,[0, 0], [993.4446411132812, 870.8818969726562, 922.41357421875],-578.762928827445
121,710400,1305600,0.333333, 1.500000, 0.431655, 0.011111, 25,[0, 1], [1023.0555419921875, 978.5174560546875, 860.5478515625],-620.6984126984127
122,710400,1036800,0.666667, 1.416667, 0.434783, 0.005556, 25,[1, 0], [889.1506958007812, 861.7020263671875, 855.904052734375],-594.1500256016385
123,710400,1036800,0.000000, 1.500000, 0.478723, 0.000000, 25,[0, 0], [947.5950317382812, 850.8585205078125, 741.1477661132812],-579.0962621607782
124,710400,1036800,0.333333, 1.666667, 0.401786, 0.011111, 25,[1, 0], [1004.0966796875, 951.395263671875, 934.7535400390625],-579.0962621607782
125,710400,1036800,0.000000, 1.500000, 0.461538, 0.005556, 25,[1, 2], [1003.733154296875, 998.9451904296875, 908.9561767578125],-579.0962621607782
126,710400,1785600,0.333333, 2.583333, 0.426540, 0.022222, 25,[1, 0], [844.8212280273438, 966.109619140625, 734.3873291015625],-579.0962621607782
127,1286400,1209600,1.333333, 1.500000, 0.448878, 0.016667, 25,[1, 1], [787.475830078125, 928.240966796875, 936.451416015625],-621.031746031746
128,710400,1785600,0.279637, 1.396833, 0.304569, 0.005556, 26,[2, 0], [874.685302734375, 855.248291015625, 788.8397827148438],-612.5832053251407
129,710400,1036800,0.366275, 1.358995, 0.444444, 0.016667, 26,[1, 1], [898.5504150390625, 867.7965087890625, 892.939208984375],-620.6984126984127
130,710400,1036800,0.338655, 1.246750, 0.328467, 0.016667, 25,[2, 0], [911.0401611328125, 992.9805908203125, 614.8931884765625],-578.762928827445
131,710400,1036800,0.339048, 1.322079, 0.355030, 0.011111, 26,[1, 2], [878.23876953125, 883.672607421875, 918.7615966796875],-579.0962621607782
132,710400,1036800,0.419986, 1.244154, 0.486486, 0.000000, 26,[1, 0], [848.0872192382812, 722.0419311523438, 932.548095703125],-578.762928827445
133,710400,1036800,0.357423, 1.319821, 0.425532, 0.005556, 25,[2, 2], [827.3797607421875, 918.782958984375, 806.573974609375],-578.762928827445
134,710400,1036800,0.000000, 1.333333, 0.428571, 0.005556, 25,[0, 0], [771.0671997070312, 903.31103515625, 697.509765625],-579.0962621607782
135,710400,1036800,0.333333, 1.000000, 0.462725, 0.005556, 25,[2, 2], [863.7792358398438, 679.666748046875, 777.21044921875],-579.0962621607782
136,710400,1209600,0.000000, 2.333333, 0.441176, 0.005556, 25,[2, 2], [696.938720703125, 888.6017456054688, 869.839599609375],-579.0962621607782
137,1612800,1785600,0.349097, 1.271147, 0.326679, 0.011111, 25,[0, 2], [733.649658203125, 976.7109985351562, 863.5602416992188],-588.773681515617
138,710400,1036800,0.297827, 1.179833, 0.444444, 0.016667, 26,[1, 1], [758.255126953125, 900.551513671875, 951.697265625],-658.3333333333333
139,710400,1036800,0.250000, 2.516667, 0.448878, 0.016667, 26,[2, 2], [687.2740478515625, 672.2532348632812, 820.6229248046875],-578.762928827445
140,710400,1209600,0.666667, 2.916667, 0.427553, 0.011111, 26,[2, 0], [777.677978515625, 850.1702880859375, 882.6429443359375],-578.762928827445
141,710400,1036800,0.365608, 1.273059, 0.461538, 0.011111, 26,[1, 0], [547.118896484375, 707.692138671875, 881.3460693359375],-588.4403481822836
142,710400,1785600,0.297647, 1.355988, 0.254237, 0.005556, 26,[2, 2], [812.8695678710938, 956.018310546875, 670.1171264648438],-578.762928827445
143,710400,1036800,0.347928, 1.302880, 0.447761, 0.016667, 26,[0, 0], [887.2749633789062, 858.084716796875, 836.8624877929688],-620.6984126984127
144,710400,1785600,0.346154, 1.344978, 0.356436, 0.033333, 26,[2, 1], [858.0846557617188, 873.32373046875, 802.98779296875],-578.762928827445
145,710400,1036800,0.333333, 2.000000, 0.459184, 0.000000, 25,[2, 0], [802.98779296875, 697.0740966796875, 620.595947265625],-620.6984126984127
146,825600,1785600,0.354997, 1.347952, 0.272727, 0.005556, 25,[0, 0], [831.66357421875, 802.4246826171875, 713.0248413085938],-579.0962621607782
147,940800,1036800,0.326733, 1.346031, 0.459184, 0.016667, 26,[1, 0], [833.5542602539062, 812.4132690429688, 594.121337890625],-625.7936507936507
148,710400,1113600,0.340100, 1.356995, 0.452261, 0.027778, 26,[0, 1], [661.6712646484375, 849.953857421875, 747.773681640625],-588.2867383512545
149,710400,1036800,0.245098, 1.375899, 0.477454, 0.000000, 26,[1, 1], [856.3534545898438, 770.267333984375, 630.04345703125],-583.0640040962621
150,710400,1785600,0.314286, 1.360868, 0.333333, 0.000000, 25,[1, 0], [893.1795654296875, 690.862548828125, 795.0868530273438],-578.762928827445
151,710400,1382400,0.000000, 1.916667, 0.451128, 0.022222, 26,[1, 1], [613.5150146484375, 914.2890014648438, 587.4972534179688],-621.031746031746
152,710400,1113600,0.319020, 1.268535, 0.430622, 0.011111, 26,[0, 0], [776.289794921875, 686.455078125, 610.9312744140625],-598.1177675371224
153,710400,1036800,0.315717, 1.326836, 0.474934, 0.011111, 25,[1, 1], [842.3670654296875, 856.4302368164062, 749.7369995117188],-583.0640040962621
154,710400,1785600,0.279811, 1.330935, 0.342857, 0.000000, 25,[0, 0], [777.4990844726562, 727.2803344726562, 815.9296875],-579.0962621607782
155,710400,1382400,0.000000, 1.166667, 0.446650, 0.005556, 26,[2, 1], [876.9614868164062, 760.7673950195312, 828.8572998046875],-621.031746031746
156,710400,1113600,0.354167, 1.317537, 0.154374, 0.016667, 26,[1, 2], [740.6103515625, 665.90771484375, 788.685546875],-598.1177675371224
157,710400,1036800,0.312393, 1.282602, 0.452261, 0.016667, 25,[1, 1], [782.8438110351562, 698.117919921875, 820.2214965820312],-583.0640040962621
158,710400,1036800,0.333333, 1.833333, 0.435835, 0.022222, 25,[1, 2], [885.5208740234375, 774.1766357421875, 585.4977416992188],-579.0962621607782
159,710400,1785600,0.316731, 1.298408, 0.436893, 0.011111, 25,[1, 1], [779.8251953125, 827.6273193359375, 889.682373046875],-579.0962621607782
160,710400,1036800,0.333333, 2.000000, 0.413793, 0.022222, 25,[2, 0], [774.66748046875, 640.90625, 1079.916259765625],-621.031746031746
161,2016000,1785600,0.288298, 1.382759, 0.444444, 0.005556, 26,[1, 2], [770.5914306640625, 740.2046508789062, 746.3572387695312],-579.0962621607782
162,710400,1036800,0.333333, 0.833333, 0.237467, 0.044444, 26,[1, 1], [526.6748046875, 674.953125, 793.676513671875],-674.6666666666666
163,710400,1036800,0.000000, 1.666667, 0.445545, 0.016667, 26,[1, 0], [662.37939453125, 587.6796875, 795.000732421875],-578.762928827445
164,710400,1036800,0.285235, 1.266506, 0.469974, 0.011111, 26,[2, 0], [851.1597900390625, 754.2435302734375, 746.8016357421875],-578.762928827445
165,825600,1036800,0.338128, 1.392578, 0.446650, 0.016667, 26,[0, 2], [860.0411987304688, 494.4579772949219, 669.5394287109375],-578.762928827445
166,710400,1036800,0.283457, 1.330741, 0.254237, 0.016667, 26,[0, 1], [894.2266845703125, 498.8432922363281, 713.5442504882812],-583.5248335893497
167,710400,1785600,0.333333, 2.166667, 0.478723, 0.000000, 26,[2, 1], [482.1588439941406, 791.5458984375, 670.3340454101562],-578.762928827445
168,710400,1036800,0.240059, 1.290652, 0.458015, 0.011111, 26,[1, 0], [879.2943115234375, 717.2346801757812, 821.225830078125],-620.6984126984127
169,710400,1036800,0.363736, 1.401009, 0.468750, 0.005556, 26,[0, 0], [665.9501953125, 646.5020751953125, 697.03076171875],-578.762928827445
170,710400,1036800,0.666667, 1.666667, 0.467532, 0.005556, 26,[2, 2], [483.0777282714844, 709.1026611328125, 759.8452758789062],-578.762928827445
171,710400,1036800,0.304366, 1.254043, 0.420561, 0.016667, 26,[1, 1], [460.0882263183594, 778.379150390625, 431.30316162109375],-578.762928827445
172,710400,1036800,0.333333, 2.166667, 0.437956, 0.016667, 26,[1, 1], [728.257568359375, 688.25244140625, 473.1413879394531],-578.762928827445
173,710400,1036800,0.000000, 1.166667, 0.443350, 0.016667, 26,[2, 0], [734.2178955078125, 717.685791015625, 290.8519592285156],-578.762928827445
174,710400,1036800,0.319175, 1.288543, 0.456853, 0.000000, 26,[2, 0], [719.0428466796875, 541.3330078125, 733.0517578125],-578.762928827445
175,710400,1036800,0.250000, 1.500000, 0.353635, 0.016667, 26,[2, 0], [282.4549865722656, 687.5838623046875, 679.9928588867188],-578.762928827445
176,710400,1036800,0.294852, 1.321958, 0.272315, 0.011111, 26,[1, 0], [738.3175659179688, 709.0279541015625, 429.5356750488281],-578.762928827445
177,2227200,1785600,0.259944, 1.379061, 0.460358, 0.016667, 26,[1, 0], [704.64306640625, 726.9051513671875, 486.9325866699219],-578.762928827445
178,1286400,1785600,0.000000, 2.000000, 0.318584, 0.011111, 25,[1, 1], [691.943359375, 565.2710571289062, 646.939453125],-683.3968253968253
179,710400,1036800,0.666667, 1.166667, 0.456853, 0.016667, 25,[2, 1], [521.4625244140625, 718.0179443359375, 565.0994873046875],-644.8412698412698
180,710400,1036800,0.000000, 1.000000, 0.465116, 0.011111, 25,[1, 0], [662.6729736328125, 419.5657958984375, 572.3916015625],-579.0962621607782
181,710400,1785600,0.280153, 1.234236, 0.451128, 0.011111, 25,[0, 2], [745.4317016601562, 764.2683715820312, 717.4404907226562],-579.0962621607782
182,710400,1036800,0.271493, 1.246973, 0.445545, 0.005556, 26,[1, 0], [706.0869140625, 303.2308349609375, 754.848388671875],-621.031746031746
183,710400,1113600,0.250000, 1.400000, 0.473684, 0.005556, 26,[1, 1], [379.9024963378906, 406.112548828125, 443.9830627441406],-578.762928827445
184,710400,1036800,0.284942, 1.359593, 0.466321, 0.005556, 26,[1, 1], [614.57568359375, 545.319091796875, 485.8294677734375],-583.0640040962621
