episode,big_cpu_freq,little_cpu_freq,big_util,little_util,ipc,cache_miss,fps,action,aloss,closs,reward
283,940800,576000,1.500000,2.333333,0.476190,0.000000,26,1,0,270337.03125,-558.3328213005632
284,940800,576000,0.833333,2.500000,0.440098,0.011111,26,4,0,274408.875,-562.4802867383512
285,940800,576000,0.500000,3.166667,0.490463,0.005556,26,4,0,274149.25,-562.4802867383512
286,710400,576000,0.000000,0.833333,0.489130,0.000000,26,0,0,273888.375,-562.4802867383512
287,1171200,672000,0.500000,3.066667,0.463918,0.000000,26,8,0,263753.21875,-552.9564772145417
288,1171200,672000,0.366667,2.183333,0.427553,0.005556,26,8,0,289165.875,-577.3804403481822
289,1171200,576000,0.166667,1.000000,0.456853,0.000000,25,2,0,288893.0625,-577.3804403481822
290,1171200,672000,0.250000,1.650000,0.469974,0.000000,25,8,0,283225.03125,-572.3374295954941
291,1171200,672000,0.166667,1.833333,0.242915,0.011111,25,8,0,288699.46875,-577.7137736815156
292,710400,576000,0.200000,2.500000,0.486486,0.000000,25,0,0,288420.53125,-577.7137736815156
293,710400,576000,0.714286,2.558333,0.480000,0.000000,26,3,0,262515.1875,-553.289810547875
294,1171200,576000,0.200000,2.558333,0.456853,0.005556,26,5,0,261905.140625,-552.9564772145417
295,940800,576000,0.000000,2.833333,0.316901,0.000000,26,1,0,281484.46875,-572.0040962621607
296,940800,576000,0.285714,2.528571,0.429594,0.011111,26,4,0,271193.40625,-562.4802867383512
297,940800,576000,0.000000,2.400000,0.483871,0.005556,26,1,0,270916.0625,-562.4802867383512
298,940800,576000,0.250000,2.166667,0.462725,0.000000,26,4,0,270637.53125,-562.4802867383512
299,710400,576000,0.250000,1.500000,0.453401,0.000000,26,0,0,270357.65625,-562.4802867383512
300,940800,576000,0.366667,2.576190,0.476190,0.005556,26,1,0,260268.421875,-552.9564772145417
301,940800,672000,0.000000,4.000000,0.485175,0.000000,26,7,0,269794.65625,-562.4802867383512
302,1171200,672000,1.000000,4.000000,0.490463,0.000000,26,8,0,275122.46875,-567.8566308243727
303,1171200,672000,0.000000,2.500000,0.305085,0.005556,26,8,0,284910.875,-577.3804403481822
304,710400,576000,0.000000,nan,0.476190,0.000000,26,3,0,284615.53125,-577.3804403481822
305,710400,672000,0.333333,nan,0.486486,0.000000,26,6,0,258868.140625,-552.9564772145417
306,710400,672000,1.000000,1.750000,0.485175,0.000000,25,6,0,264080.3125,-558.3328213005632
307,940800,576000,0.500000,2.250000,0.477454,0.000000,25,4,0,264134.1875,-558.6661546338966
308,940800,576000,0.833333,1.447619,0.456853,0.011111,25,4,0,268122.1875,-562.8136200716846
309,710400,672000,0.250000,2.971429,0.490463,0.005556,25,6,0,267828.5,-562.8136200716846
310,1171200,576000,0.250000,2.950000,0.482574,0.011111,25,2,0,263260.1875,-558.6661546338966
311,710400,672000,0.400000,1.166667,0.489130,0.000000,26,6,0,277174.5,-572.3374295954941
312,1171200,672000,0.250000,1.766667,0.487805,0.000000,26,8,0,262328.84375,-558.3328213005632
313,710400,576000,0.200000,2.338095,0.465116,0.000000,26,3,0,281895.46875,-577.3804403481822
314,710400,672000,0.250000,1.933333,0.463918,0.011111,26,6,0,256260.859375,-552.9564772145417
315,940800,576000,0.366667,2.766667,0.452261,0.011111,26,4,0,261433.171875,-558.3328213005632
316,710400,672000,0.250000,2.300000,0.328467,0.000000,25,6,0,265388.21875,-562.4802867383512
317,1171200,576000,0.850000,1.666667,0.487805,0.000000,25,2,0,261170.375,-558.6661546338966
318,940800,576000,0.200000,1.733333,0.458015,0.005556,25,1,0,275018.6875,-572.3374295954941
319,940800,576000,0.375000,3.732143,0.485175,0.011111,25,1,0,264812.0625,-562.8136200716846
320,1171200,576000,0.333333,3.750000,0.269461,0.011111,25,5,0,264502.28125,-562.8136200716846
321,1171200,576000,0.250000,2.916667,0.489130,0.000000,25,5,0,274072.125,-572.3374295954941
322,940800,576000,0.000000,3.666667,0.468750,0.005556,25,1,0,273753.0625,-572.3374295954941
323,1171200,672000,0.000000,3.000000,0.430622,0.005556,25,8,0,263562.53125,-562.8136200716846
324,1171200,576000,0.250000,3.000000,0.460358,0.000000,25,5,0,278757.78125,-577.7137736815156
325,940800,576000,0.333333,2.000000,0.105263,0.038889,25,4,0,272784.71875,-572.3374295954941
326,710400,576000,0.000000,3.750000,0.301508,0.000000,25,3,0,262606.34375,-562.8136200716846
327,710400,576000,0.285714,3.633333,0.473684,0.005556,25,3,0,252620.015625,-553.289810547875
328,710400,576000,0.200000,2.863095,0.478723,0.000000,25,3,0,252303.28125,-553.289810547875
329,710400,576000,0.200000,2.100000,0.466321,0.000000,25,0,0,251985.765625,-553.289810547875
330,710400,576000,0.000000,1.500000,0.225847,0.000000,25,0,0,251667.40625,-553.289810547875
331,940800,576000,0.000000,2.016667,0.490463,0.000000,25,4,0,251348.15625,-553.289810547875
332,940800,672000,0.500000,2.750000,0.485175,0.000000,25,7,0,260661.96875,-562.8136200716846
333,1171200,672000,0.250000,2.416667,0.473684,0.000000,25,8,0,265849.25,-568.1899641577061
334,1171200,576000,0.600000,2.600000,0.338346,0.000000,26,2,0,275421.5,-577.7137736815156
335,940800,576000,0.800000,0.933333,0.490463,0.000000,26,1,0,269122.71875,-572.0040962621607
336,1171200,576000,0.200000,2.071429,0.186722,0.016667,26,5,0,258997.71875,-562.4802867383512
337,1171200,576000,0.000000,3.133333,0.473684,0.005556,26,5,0,268440.03125,-572.0040962621607
338,940800,672000,0.250000,2.166667,0.490463,0.000000,26,7,0,268095.96875,-572.0040962621607
339,710400,576000,0.200000,2.071429,0.434783,0.000000,26,3,0,263474.8125,-567.8566308243727
340,1171200,576000,0.333333,2.000000,0.486486,0.000000,26,2,0,248065.28125,-552.9564772145417
341,940800,672000,1.000000,2.000000,0.199557,0.038889,26,7,0,267053.28125,-572.0040962621607
342,940800,672000,0.000000,nan,0.465116,0.000000,26,7,0,262435.96875,-567.8566308243727
343,710400,576000,0.000000,2.500000,0.472441,0.000000,26,0,0,262086.34375,-567.8566308243727
344,1171200,672000,0.500000,3.666667,0.427553,0.027778,26,8,0,246711.171875,-552.9564772145417
345,1171200,576000,0.000000,3.266667,0.485175,0.000000,26,2,0,271211.84375,-577.3804403481822
346,1171200,576000,0.200000,2.566667,0.490463,0.000000,26,5,0,265283.59375,-572.0040962621607
347,710400,672000,0.250000,1.816667,0.453401,0.005556,26,6,0,264924.15625,-572.0040962621607
348,940800,672000,0.000000,0.916667,0.460358,0.000000,26,7,0,250685.828125,-558.3328213005632
349,940800,672000,0.309524,1.828571,0.194805,0.005556,26,7,0,259953.90625,-567.8566308243727
350,940800,576000,0.200000,2.933333,0.424528,0.011111,26,1,0,259592.703125,-567.8566308243727
351,1171200,576000,0.200000,2.166667,0.448878,0.005556,26,2,0,253784.015625,-562.4802867383512
352,1171200,576000,0.333333,2.516667,0.338983,0.000000,26,2,0,263103.125,-572.0040962621607
353,710400,672000,0.250000,2.416667,0.460358,0.000000,26,6,0,262733.96875,-572.0040962621607
354,1171200,576000,0.250000,1.333333,0.465116,0.005556,26,5,0,248544.421875,-558.3328213005632
355,940800,672000,0.250000,3.183333,0.478723,0.005556,26,7,0,261990.546875,-572.0040962621607
356,710400,576000,0.200000,2.666667,0.340909,0.000000,26,3,0,257390.84375,-567.8566308243727
357,1171200,576000,0.166667,1.666667,0.448878,0.011111,26,2,0,242132.171875,-552.9564772145417
358,940800,576000,0.166667,1.933333,0.490463,0.000000,26,1,0,260863.96875,-572.0040962621607
359,710400,576000,0.333333,2.000000,0.332103,0.000000,26,3,0,250854.609375,-562.4802867383512
360,1171200,576000,0.250000,3.416667,0.445545,0.011111,26,5,0,241039.53125,-552.9564772145417
361,710400,672000,0.333333,2.833333,0.184049,0.050000,26,6,0,259724.890625,-572.0040962621607
362,940800,672000,0.000000,nan,0.428571,0.000000,26,7,0,245604.671875,-558.3328213005632
363,710400,576000,0.500000,2.500000,0.473684,0.005556,26,3,0,254754.359375,-567.8566308243727
364,710400,576000,0.000000,3.500000,0.463918,0.000000,26,0,0,239563.9375,-552.9564772145417
365,1171200,576000,0.000000,1.666667,0.490463,0.000000,26,2,0,239191.984375,-552.9564772145417
366,710400,576000,0.000000,1.900000,0.467532,0.000000,26,3,0,257798.875,-572.0040962621607
367,1171200,672000,1.000000,2.500000,0.461538,0.000000,26,8,0,238444.328125,-552.9564772145417
368,1171200,576000,1.000000,nan,0.483871,0.000000,26,5,0,262499.125,-577.3804403481822
369,1171200,672000,0.333333,2.000000,0.490463,0.000000,26,8,0,256625.78125,-572.0040962621607
370,1171200,576000,0.500000,nan,0.476190,0.000000,26,2,0,261702.25,-577.3804403481822
371,1171200,576000,0.400000,2.583333,0.490463,0.000000,26,5,0,255832.453125,-572.0040962621607
372,1171200,576000,0.200000,2.166667,0.446650,0.000000,26,2,0,255432.421875,-572.0040962621607
373,1171200,672000,0.000000,2.166667,0.478723,0.005556,26,8,0,255030.328125,-572.0040962621607
374,710400,672000,0.500000,3.666667,0.485175,0.000000,26,6,0,260081.015625,-577.3804403481822
375,940800,576000,0.000000,0.500000,0.471204,0.016667,26,4,0,240620.484375,-558.3328213005632
376,1171200,672000,0.333333,2.166667,0.469974,0.000000,26,8,0,244307.015625,-562.4802867383512
377,710400,576000,0.000000,nan,0.460358,0.000000,26,3,0,258845.71875,-577.3804403481822
378,940800,576000,0.000000,1.833333,0.444444,0.016667,26,1,0,234194.59375,-552.9564772145417
379,1171200,576000,0.333333,4.000000,0.487805,0.000000,26,5,0,243099.578125,-562.4802867383512
380,710400,576000,0.000000,3.083333,0.446650,0.005556,26,3,0,252169.140625,-572.0040962621607
381,940800,672000,0.000000,nan,0.467532,0.005556,26,7,0,233002.921875,-552.9564772145417
382,940800,576000,0.000000,2.500000,0.456853,0.005556,26,4,0,247197.90625,-567.8566308243727
383,1171200,576000,0.000000,2.500000,0.485175,0.000000,25,5,0,241471.609375,-562.4802867383512
384,1171200,576000,0.333333,2.000000,0.487805,0.000000,25,2,0,250837.671875,-572.3374295954941
385,1171200,576000,0.000000,nan,0.474934,0.000000,25,2,0,250416.859375,-572.3374295954941
386,1171200,672000,0.500000,1.833333,0.299003,0.000000,25,8,0,249993.890625,-572.3374295954941
387,1171200,576000,0.000000,2.666667,0.486486,0.000000,25,2,0,254969.453125,-577.7137736815156
388,940800,576000,0.583333,2.933333,0.451128,0.011111,25,4,0,249141.296875,-572.3374295954941
389,710400,576000,0.200000,2.850000,0.402685,0.000000,25,3,0,239303.25,-562.8136200716846
390,710400,576000,0.333333,3.083333,0.490463,0.000000,25,3,0,229661.953125,-553.289810547875
391,940800,576000,0.250000,2.500000,0.490463,0.000000,25,4,0,229247.5,-553.289810547875
392,1171200,576000,0.333333,1.833333,0.486486,0.000000,26,5,0,238035.03125,-562.8136200716846
393,940800,672000,0.000000,1.833333,0.352250,0.000000,26,7,0,246654.84375,-572.0040962621607
394,940800,576000,0.833333,2.000000,0.489130,0.000000,26,4,0,242121.359375,-567.8566308243727
395,1171200,672000,0.000000,1.500000,0.489130,0.005556,26,8,0,236431.234375,-562.4802867383512
396,1171200,672000,0.000000,2.416667,0.485175,0.000000,26,8,0,250700.875,-577.3804403481822
397,710400,672000,0.250000,2.500000,0.486486,0.000000,26,6,0,250255.6875,-577.3804403481822
398,1171200,672000,0.000000,1.000000,0.485175,0.000000,26,8,0,231130.453125,-558.3328213005632
399,940800,672000,0.333333,3.166667,0.474934,0.000000,26,7,0,249359.421875,-577.3804403481822
400,710400,672000,0.000000,2.166667,0.482574,0.011111,26,6,0,239496.109375,-567.8566308243727
401,940800,576000,0.000000,nan,0.474934,0.005556,25,1,0,229829.890625,-558.3328213005632
402,940800,576000,0.500000,nan,0.486486,0.000000,25,1,0,233706.0625,-562.8136200716846
403,940800,576000,0.000000,1.166667,0.490463,0.005556,25,4,0,233264.796875,-562.8136200716846
404,1171200,576000,0.333333,2.166667,0.451128,0.005556,25,2,0,232822.328125,-562.8136200716846
405,940800,576000,0.000000,nan,0.451128,0.000000,25,1,0,241651.328125,-572.3374295954941
406,1171200,576000,0.000000,2.416667,0.474934,0.000000,25,2,0,231932.78125,-562.8136200716846
407,710400,576000,0.333333,3.050000,0.367886,0.005525,25,3,0,240740.859375,-572.3374295954941
408,1171200,672000,1.000000,3.166667,0.490463,0.005556,25,8,0,221971.90625,-553.289810547875
409,710400,576000,0.500000,3.333333,0.477454,0.005556,25,3,0,245119.265625,-577.7137736815156
410,1171200,672000,0.000000,nan,0.187500,0.000000,25,8,0,221088.390625,-553.289810547875
411,940800,672000,0.583333,2.600000,0.471204,0.011111,26,7,0,244186.84375,-577.7137736815156
412,710400,576000,1.000000,2.916667,0.410959,0.005556,26,3,0,234082.421875,-567.8566308243727
413,710400,576000,1.500000,nan,0.437956,0.000000,26,3,0,219439.265625,-552.9564772145417
414,940800,576000,0.666667,3.333333,0.445545,0.005556,26,1,0,218991.890625,-552.9564772145417
415,940800,672000,0.000000,2.916667,0.267062,0.044444,26,7,0,227539.390625,-562.4802867383512
416,1171200,672000,0.250000,3.750000,0.473684,0.000000,26,8,0,232234.109375,-567.8566308243727
417,940800,672000,0.000000,nan,0.169332,0.022222,26,7,0,241029.578125,-577.3804403481822
418,1171200,576000,0.666667,2.666667,0.355030,0.005556,26,5,0,231300.9375,-567.8566308243727
419,1171200,672000,0.000000,2.750000,0.447761,0.005556,26,8,0,234833.796875,-572.0040962621607
420,940800,672000,0.666667,3.416667,0.349515,0.038889,26,7,0,239592.328125,-577.3804403481822
421,1171200,576000,0.000000,nan,0.489130,0.000000,26,2,0,229885.25,-567.8566308243727
422,1171200,576000,0.400000,3.750000,0.206897,0.033333,26,2,0,233399.6875,-572.0040962621607
423,1171200,576000,0.000000,nan,0.487805,0.005556,26,2,0,232917.8125,-572.0040962621607
424,940800,576000,0.250000,2.650000,0.371901,0.022222,26,4,0,232434.125,-572.0040962621607
425,710400,576000,0.000000,2.500000,0.490463,0.000000,26,0,0,222865.734375,-562.4802867383512
426,1171200,672000,0.333333,3.500000,0.459184,0.000000,26,8,0,213497.15625,-552.9564772145417
427,1171200,576000,0.000000,3.500000,0.471204,0.000000,26,2,0,236172.453125,-577.3804403481822
428,940800,576000,0.250000,3.133333,0.468750,0.005556,26,1,0,230486.90625,-572.0040962621607
429,710400,672000,0.000000,2.666667,0.490463,0.000000,26,6,0,220951.984375,-562.4802867383512
430,710400,576000,0.333333,2.500000,0.478723,0.000000,26,3,0,216592.4375,-558.3328213005632
431,940800,576000,0.000000,3.333333,0.469974,0.000000,25,1,0,211144.453125,-552.9564772145417
432,1171200,672000,0.500000,1.500000,0.485175,0.000000,25,8,0,219817.609375,-562.8136200716846
433,1171200,672000,0.000000,3.000000,0.448878,0.005556,25,8,0,233512.0625,-577.7137736815156
434,940800,576000,0.250000,2.000000,0.461538,0.000000,25,4,0,233009.96875,-577.7137736815156
435,940800,576000,0.000000,2.250000,0.338983,0.016667,25,4,0,218357.875,-562.8136200716846
436,1171200,576000,0.333333,3.166667,0.237467,0.016667,25,2,0,217867.78125,-562.8136200716846
437,710400,576000,0.000000,3.500000,0.497238,0.000000,25,0,0,226348.171875,-572.3374295954941
438,940800,672000,0.250000,3.333333,0.466321,0.000000,25,7,0,208103.859375,-553.289810547875
439,710400,576000,1.000000,2.000000,0.477454,0.005556,25,0,0,221421.65625,-568.1899641577061
440,940800,576000,0.000000,2.416667,0.486486,0.000000,25,4,0,207136.59375,-553.289810547875
441,940800,672000,0.500000,1.833333,0.486486,0.000000,26,7,0,215401.703125,-562.8136200716846
442,1171200,576000,0.333333,2.166667,0.480000,0.000000,26,2,0,219607.109375,-567.8566308243727
443,1171200,576000,0.000000,nan,0.454545,0.000000,26,2,0,223004.203125,-572.0040962621607
444,940800,576000,0.333333,2.666667,0.461538,0.005556,26,4,0,222494.765625,-572.0040962621607
445,940800,576000,0.000000,2.166667,0.341556,0.000000,26,4,0,213099.71875,-562.4802867383512
446,940800,576000,0.000000,2.666667,0.460358,0.000000,26,4,0,212597.6875,-562.4802867383512
447,710400,576000,0.000000,2.583333,0.480000,0.000000,26,0,0,212094.6875,-562.4802867383512
448,940800,576000,1.666667,4.000000,0.469974,0.000000,26,1,0,202919.734375,-552.9564772145417
449,710400,576000,0.333333,nan,0.335821,0.000000,26,3,0,211086.765625,-562.4802867383512
450,710400,576000,0.000000,nan,0.483871,0.016667,26,3,0,201931.609375,-552.9564772145417
451,940800,672000,0.250000,1.666667,0.451128,0.011111,26,7,0,201436.875,-552.9564772145417
452,940800,576000,0.333333,3.166667,0.482574,0.005556,26,4,0,214522.46875,-567.8566308243727
453,1171200,672000,0.000000,1.666667,0.461538,0.005556,26,8,0,209063.78125,-562.4802867383512
454,1171200,576000,0.500000,nan,0.485175,0.000000,26,5,0,222386.328125,-577.3804403481822
455,710400,576000,0.000000,1.500000,0.444444,0.000000,26,0,0,216822.359375,-572.0040962621607
456,710400,576000,0.000000,nan,0.476190,0.005556,26,3,0,198943.609375,-552.9564772145417
457,710400,672000,0.333333,2.833333,0.473684,0.000000,26,6,0,198440.796875,-552.9564772145417
458,1171200,576000,0.000000,2.500000,0.221130,0.033333,26,2,0,202750.78125,-558.3328213005632
459,940800,576000,0.250000,3.083333,0.487805,0.000000,26,1,0,214724.34375,-572.0040962621607
460,940800,576000,0.000000,3.250000,0.441176,0.005556,26,1,0,205472.078125,-562.4802867383512
461,940800,576000,1.250000,3.166667,0.444444,0.000000,26,1,0,204954.296875,-562.4802867383512
462,1171200,576000,0.666667,2.066667,0.486486,0.000000,26,5,0,204435.421875,-562.4802867383512
463,710400,576000,0.000000,nan,0.461538,0.000000,26,0,0,212607.421875,-572.0040962621607
464,710400,576000,0.000000,2.000000,0.489130,0.011111,26,0,0,194893.578125,-552.9564772145417
465,1171200,576000,0.000000,nan,0.490463,0.005556,26,5,0,194382.46875,-552.9564772145417
466,940800,576000,0.500000,2.716667,0.363636,0.033333,26,1,0,211007.78125,-572.0040962621607
467,940800,576000,0.166667,3.833333,0.099283,0.050000,26,1,0,201824.390625,-562.4802867383512
468,1171200,576000,0.583333,3.000000,0.459184,0.005556,26,5,0,201298.78125,-562.4802867383512
469,1171200,576000,0.250000,2.850000,0.467532,0.000000,26,5,0,209397.625,-572.0040962621607
470,710400,672000,0.000000,1.166667,0.458015,0.000000,26,6,0,208857.5,-572.0040962621607
471,940800,672000,0.200000,1.333333,0.486486,0.000000,26,7,0,196022.625,-558.3328213005632
472,1171200,576000,0.533333,2.866667,0.136571,0.044444,26,5,0,204008.859375,-567.8566308243727
473,710400,672000,0.166667,2.535714,0.466321,0.000000,26,6,0,207228.4375,-572.0040962621607
474,710400,672000,0.000000,1.750000,0.204313,0.000000,26,6,0,194438.5625,-558.3328213005632
475,940800,576000,0.200000,1.166667,0.483871,0.005556,26,1,0,193908.421875,-558.3328213005632
476,940800,672000,0.200000,2.200000,0.471204,0.038889,26,7,0,197042.875,-562.4802867383512
477,940800,672000,0.200000,2.800000,0.429594,0.016667,26,7,0,201302.015625,-567.8566308243727
478,1171200,672000,0.500000,2.916667,0.478723,0.000000,26,8,0,200757.59375,-567.8566308243727
479,1171200,576000,0.000000,2.500000,0.459184,0.005556,26,5,0,208825.234375,-577.3804403481822
480,1171200,576000,0.142857,2.000000,0.452261,0.000000,26,2,0,203386.84375,-572.0040962621607
481,940800,576000,0.000000,1.833333,0.490463,0.000000,26,1,0,202831.484375,-572.0040962621607
482,940800,576000,0.166667,2.704762,0.490463,0.000000,26,1,0,193798.40625,-562.4802867383512
483,710400,576000,0.333333,2.916667,0.478723,0.000000,26,3,0,193252.640625,-562.4802867383512
484,940800,576000,0.333333,3.000000,0.441176,0.000000,26,4,0,184435.484375,-552.9564772145417
485,1171200,576000,0.333333,3.000000,0.486486,0.000000,26,2,0,192160.703125,-562.4802867383512
486,710400,576000,0.500000,3.166667,0.483871,0.011111,26,0,0,200042.9375,-572.0040962621607
487,1171200,672000,0.200000,1.500000,0.453401,0.000000,26,8,0,182830.984375,-552.9564772145417
488,710400,672000,0.450000,1.250000,0.178926,0.038889,26,6,0,203747.9375,-577.3804403481822
489,1171200,576000,0.200000,1.666667,0.486486,0.000000,26,5,0,186370.21875,-558.3328213005632
490,710400,576000,0.333333,2.766667,0.483871,0.005556,26,3,0,197798.796875,-572.0040962621607
491,940800,672000,0.366667,2.947619,0.314685,0.005556,26,7,0,180678.953125,-552.9564772145417
492,1171200,576000,0.666667,2.128571,0.454545,0.000000,25,2,0,193009.734375,-567.8566308243727
493,1171200,576000,0.166667,1.500000,0.477454,0.000000,25,2,0,196401.578125,-572.3374295954941
494,1171200,672000,0.000000,2.916667,0.443350,0.005556,25,8,0,195834.390625,-572.3374295954941
495,1171200,576000,0.142857,2.566667,0.459184,0.000000,25,5,0,200045.78125,-577.7137736815156
496,710400,576000,0.400000,2.633333,0.441176,0.005556,25,0,0,194694.0,-572.3374295954941
497,710400,576000,0.166667,1.950000,0.477454,0.000000,26,3,0,177699.453125,-553.289810547875
498,940800,672000,0.000000,1.700000,0.243902,0.016667,26,7,0,176871.796875,-552.9564772145417
499,710400,576000,0.200000,2.416667,0.485175,0.000000,26,3,0,189061.4375,-567.8566308243727
500,940800,576000,0.200000,2.750000,0.480000,0.000000,26,1,0,175778.90625,-552.9564772145417
501,940800,576000,0.250000,2.816667,0.477454,0.011111,26,4,0,183296.765625,-562.4802867383512
502,940800,576000,1.500000,3.000000,0.487805,0.000000,26,1,0,182737.46875,-562.4802867383512
503,940800,576000,0.250000,1.166667,0.345489,0.000000,25,1,0,182177.578125,-562.4802867383512
504,1171200,576000,0.000000,2.166667,0.448878,0.000000,25,5,0,181901.28125,-562.8136200716846
505,710400,576000,0.200000,2.750000,0.483871,0.005556,25,3,0,189541.640625,-572.3374295954941
506,940800,672000,0.200000,3.333333,0.490463,0.000000,25,7,0,172768.296875,-553.289810547875
507,1171200,576000,0.142857,3.404762,0.482574,0.005556,25,2,0,184807.046875,-568.1899641577061
508,940800,672000,0.000000,2.533333,0.481283,0.005556,26,7,0,187813.328125,-572.3374295954941
509,1171200,576000,0.166667,2.771429,0.152027,0.011111,26,5,0,183377.0,-567.8566308243727
510,1171200,576000,0.166667,3.547619,0.175097,0.005556,26,2,0,186366.921875,-572.0040962621607
511,710400,672000,0.166667,3.214286,0.460358,0.000000,26,6,0,185785.890625,-572.0040962621607
512,1171200,576000,0.000000,1.933333,0.476190,0.000000,26,2,0,173623.28125,-558.3328213005632
513,710400,672000,0.500000,1.683333,0.477454,0.011111,26,6,0,184621.125,-572.0040962621607
514,710400,672000,0.250000,1.333333,0.477454,0.005556,26,6,0,172494.40625,-558.3328213005632
515,710400,576000,0.250000,1.400000,0.465116,0.005556,26,0,0,171929.65625,-558.3328213005632
516,940800,672000,0.000000,2.666667,0.322581,0.000000,26,7,0,166942.921875,-552.9564772145417
517,940800,672000,0.250000,3.000000,0.478723,0.000000,26,7,0,178764.453125,-567.8566308243727
518,940800,576000,1.333333,3.266667,0.490463,0.000000,26,1,0,178186.765625,-567.8566308243727
519,940800,576000,1.000000,2.166667,0.310881,0.000000,26,4,0,173105.265625,-562.4802867383512
520,710400,672000,0.500000,nan,0.490463,0.000000,26,6,0,172533.5,-562.4802867383512
521,1171200,672000,0.500000,1.500000,0.486486,0.000000,26,8,0,168538.8125,-558.3328213005632
522,1171200,672000,0.000000,2.833333,0.490463,0.000000,26,8,0,183948.578125,-577.3804403481822
523,940800,576000,0.250000,2.516667,0.467532,0.005556,26,1,0,183353.578125,-577.3804403481822
524,940800,576000,0.250000,1.500000,0.462725,0.005556,26,1,0,170238.640625,-562.4802867383512
525,710400,672000,0.333333,3.066667,0.409091,0.005556,26,6,0,169662.0625,-562.4802867383512
526,940800,672000,0.000000,2.500000,0.443350,0.000000,26,7,0,165691.796875,-558.3328213005632
527,710400,576000,0.750000,2.083333,0.465116,0.000000,25,0,0,172952.21875,-567.8566308243727
528,940800,576000,0.400000,1.333333,0.474934,0.000000,25,4,0,160484.328125,-553.289810547875
529,940800,672000,0.000000,1.833333,0.485175,0.005556,25,7,0,167629.21875,-562.8136200716846
530,1171200,576000,0.000000,2.000000,0.448878,0.016667,25,2,0,171476.3125,-568.1899641577061
531,1171200,576000,0.000000,3.000000,0.486486,0.000000,25,2,0,174337.1875,-572.3374295954941
532,710400,672000,0.400000,2.000000,0.472441,0.000000,25,6,0,173744.40625,-572.3374295954941
533,940800,576000,0.200000,1.466667,0.226700,0.000000,26,4,0,161959.421875,-558.6661546338966
534,1171200,576000,0.250000,2.266667,0.482574,0.011111,26,2,0,164464.3125,-562.4802867383512
535,710400,576000,0.000000,1.750000,0.192926,0.044444,26,3,0,171686.359375,-572.0040962621607
536,710400,672000,0.250000,3.466667,0.478723,0.005556,26,6,0,155697.046875,-552.9564772145417
537,710400,672000,0.250000,2.383333,0.242261,0.022222,26,6,0,159395.109375,-558.3328213005632
538,710400,576000,0.250000,2.166667,0.480000,0.000000,25,3,0,158821.90625,-558.3328213005632
539,710400,576000,0.000000,3.000000,0.453401,0.000000,25,3,0,154262.265625,-553.289810547875
540,940800,576000,0.000000,1.500000,0.474934,0.011111,25,1,0,153697.78125,-553.289810547875
541,1171200,576000,0.500000,nan,0.453401,0.011111,25,2,0,160678.71875,-562.8136200716846
542,710400,672000,0.000000,2.500000,0.443350,0.011111,25,6,0,167813.125,-572.3374295954941
543,940800,576000,1.000000,3.000000,0.352250,0.022222,25,4,0,156225.578125,-558.6661546338966
544,1171200,672000,0.250000,3.250000,0.248276,0.011111,25,8,0,158942.03125,-562.8136200716846
545,1171200,672000,0.000000,3.000000,0.337079,0.038889,25,8,0,170443.34375,-577.7137736815156
546,710400,576000,0.000000,3.750000,0.474934,0.000000,25,3,0,169839.421875,-577.7137736815156
547,940800,576000,0.333333,2.333333,0.490463,0.005556,25,4,0,149734.65625,-553.289810547875
548,1171200,576000,0.000000,2.000000,0.474934,0.000000,25,5,0,156613.03125,-562.8136200716846
549,940800,576000,0.000000,3.000000,0.466321,0.005556,25,4,0,163644.796875,-572.3374295954941
550,1171200,576000,0.000000,3.416667,0.467532,0.000000,25,5,0,155445.90625,-562.8136200716846
551,710400,576000,0.000000,4.000000,0.476190,0.000000,26,3,0,162448.109375,-572.3374295954941
552,710400,576000,0.000000,2.000000,0.486486,0.000000,26,3,0,146630.046875,-552.9564772145417
553,710400,576000,0.000000,nan,0.481283,0.005556,26,0,0,146060.890625,-552.9564772145417
554,710400,576000,0.000000,nan,0.476190,0.000000,26,0,0,145493.1875,-552.9564772145417
555,1171200,576000,0.500000,2.500000,0.473684,0.005556,26,2,0,144926.78125,-552.9564772145417
556,1171200,576000,0.000000,3.000000,0.471204,0.016667,26,2,0,159198.6875,-572.0040962621607
557,1171200,672000,0.000000,2.666667,0.490463,0.000000,26,8,0,158603.453125,-572.0040962621607
558,710400,576000,0.333333,3.000000,0.346821,0.005556,26,3,0,162309.6875,-577.3804403481822
559,940800,576000,0.583333,3.066667,0.301003,0.038889,26,1,0,142656.234375,-552.9564772145417
560,1171200,576000,0.000000,2.833333,0.459184,0.000000,26,2,0,149358.140625,-562.4802867383512
561,1171200,576000,1.000000,nan,0.474934,0.000000,26,5,0,156212.8125,-572.0040962621607
562,940800,576000,0.666667,2.166667,0.459184,0.005556,25,4,0,155614.125,-572.0040962621607
563,940800,576000,0.000000,nan,0.485175,0.000000,25,1,0,147861.765625,-562.8136200716846
564,710400,576000,0.500000,3.166667,0.466321,0.011111,25,3,0,147276.203125,-562.8136200716846
565,710400,576000,1.000000,3.666667,0.480000,0.000000,25,0,0,139486.3125,-553.289810547875
566,940800,576000,1.000000,2.666667,0.356436,0.000000,25,4,0,138917.265625,-553.289810547875
