episode,big_cpu_freq,little_cpu_freq,big_util,little_util,ipc,cache_miss,fps,action,aloss,closs,reward
274,1171200,672000,0.000000,2.821429,0.476190,0.000000,26,8,0,973.3455200195312,-558.3328213005632
275,940800,499200,0.334289,1.934850,0.476190,0.000000,26,4,0,6.675713539123535,-577.3804403481822
276,1171200,499200,0.287408,2.257354,0.482574,0.000000,26,5,0,77.81945037841797,-558.179211469534
277,710400,672000,0.326141,2.167065,0.473684,0.000000,26,6,0,4594.7861328125,-567.7030209933436
278,710400,300000,0.342593,2.044198,0.384615,0.000000,26,0,0,1318.1278076171875,-558.3328213005632
279,1171200,672000,0.309432,2.445719,0.461538,0.005556,25,8,0,494.3240051269531,-537.4994879672299
280,940800,300000,0.428571,2.845238,0.462725,0.000000,25,1,0,6396.81201171875,-577.7137736815156
281,940800,300000,0.304348,3.066904,0.219245,0.044444,25,1,0,9.489137649536133,-547.3566308243727
282,1171200,300000,0.100000,3.391234,0.307692,0.005556,26,2,0,101.54399871826172,-547.3566308243727
283,940800,499200,0.312450,3.209451,0.459184,0.000000,26,4,0,124.21690368652344,-556.547107014849
284,1171200,300000,0.166667,3.547619,0.380550,0.000000,26,2,0,807.4942016601562,-558.179211469534
285,1171200,499200,0.304301,2.672558,0.469974,0.000000,26,5,0,953.058349609375,-556.547107014849
286,1171200,672000,0.850000,2.333333,0.412844,0.000000,26,8,0,1016.9574584960938,-567.7030209933436
287,710400,672000,0.238713,2.003864,0.463918,0.000000,26,6,0,299.982666015625,-577.3804403481822
288,940800,300000,0.367921,2.050166,0.456853,0.000000,26,1,0,103.16305541992188,-558.3328213005632
289,710400,300000,0.466667,3.440476,0.379747,0.000000,26,0,0,1147.9208984375,-547.0232974910394
290,710400,672000,0.425625,2.496649,0.465116,0.000000,26,6,0,561.7658081054688,-537.4994879672299
291,710400,499200,0.385618,2.267998,0.466321,0.000000,26,3,0,1329.3865966796875,-558.3328213005632
292,710400,499200,0.380952,2.364755,0.442260,0.000000,26,3,0,3.822091817855835,-548.6554019457245
293,710400,499200,0.200000,2.516667,0.476190,0.033333,26,3,0,371.6089172363281,-548.6554019457245
294,710400,672000,0.432011,2.288074,0.462725,0.000000,25,6,0,184.5677490234375,-548.6554019457245
295,710400,672000,0.650000,2.766667,0.375783,0.022222,25,6,0,470.4217834472656,-558.6661546338966
296,940800,300000,0.000000,2.100000,0.451128,0.000000,26,1,0,386.34417724609375,-558.6661546338966
297,710400,672000,0.428383,3.082856,0.269461,0.011111,25,6,0,926.099609375,-547.0232974910394
298,1171200,300000,0.416818,2.955387,0.474934,0.000000,26,2,0,2854.97607421875,-558.6661546338966
299,940800,499200,0.444397,2.714783,0.459184,0.000000,26,4,0,1048.0576171875,-556.547107014849
300,940800,499200,0.372461,2.264899,0.467532,0.000000,26,4,0,484.4996337890625,-558.179211469534
301,940800,300000,1.336364,3.659091,0.453401,0.000000,26,1,0,115.3657455444336,-558.179211469534
302,1171200,672000,0.389881,3.051758,0.474934,0.000000,24,8,0,61.03229522705078,-547.0232974910394
303,1171200,499200,0.324357,2.276846,0.476190,0.000000,26,5,0,5749.9228515625,-578.047107014849
304,710400,499200,0.200000,3.266667,0.460358,0.033333,26,3,0,609.5841674804688,-567.7030209933436
305,710400,300000,0.548485,3.011947,0.462725,0.000000,26,0,0,109.01786804199219,-548.6554019457245
306,1171200,300000,0.400000,3.303571,0.454545,0.000000,25,2,0,1635.2210693359375,-537.4994879672299
307,710400,672000,0.333333,2.250000,0.472441,0.000000,25,6,0,105.54602813720703,-556.8804403481822
308,940800,672000,0.800000,2.866667,0.417633,0.044444,25,7,0,633.2208251953125,-558.6661546338966
309,710400,672000,0.484285,1.997112,0.429594,0.000000,26,6,0,2281.957275390625,-568.1899641577061
310,1171200,672000,0.500000,2.666667,0.456853,0.000000,26,8,0,337.46343994140625,-558.3328213005632
311,940800,672000,0.481481,2.031516,0.450000,0.005556,25,7,0,4624.23681640625,-577.3804403481822
312,940800,672000,0.510909,2.066619,0.468750,0.000000,26,7,0,118.51799011230469,-568.1899641577061
313,940800,300000,0.309524,2.650000,0.455696,0.005556,26,1,0,2832.378173828125,-567.8566308243727
314,940800,672000,0.576555,3.065574,0.462725,0.000000,25,7,0,726.6881103515625,-547.0232974910394
315,710400,300000,0.585079,2.541361,0.466321,0.000000,25,0,0,1169.1483154296875,-568.1899641577061
316,710400,300000,0.785714,3.259921,0.476190,0.000000,26,0,0,1931.3084716796875,-537.8328213005632
317,940800,300000,0.365079,3.527778,0.483871,0.005556,26,1,0,4.075056076049805,-537.4994879672299
318,940800,300000,0.471697,3.082728,0.485175,0.000000,25,1,0,1523.97216796875,-547.0232974910394
319,940800,499200,0.510519,2.999310,0.459184,0.000000,26,4,0,1793.5203857421875,-547.3566308243727
320,1171200,672000,0.527116,2.345841,0.469974,0.000000,26,8,0,61.60870361328125,-558.179211469534
321,1171200,300000,0.378902,2.929004,0.451128,0.000000,24,2,0,63.33668899536133,-577.3804403481822
322,710400,300000,0.453693,2.993855,0.468750,0.005556,26,0,0,192.38185119628906,-557.2137736815156
323,940800,672000,0.439547,2.571191,0.326087,0.000000,26,7,0,287.5450439453125,-537.4994879672299
324,1171200,300000,0.469958,2.002035,0.435835,0.000000,26,2,0,246.24513244628906,-567.8566308243727
325,710400,300000,0.475121,3.017171,0.454545,0.000000,25,0,0,123.26095581054688,-556.547107014849
326,710400,499200,0.545635,2.419748,0.451128,0.000000,27,3,0,952.845458984375,-537.8328213005632
327,710400,499200,0.534828,2.247536,0.476190,0.000000,26,3,0,21.46691131591797,-548.3220686123911
328,1171200,672000,0.200000,3.090476,0.328467,0.011111,26,8,0,276.808837890625,-548.6554019457245
329,940800,300000,0.452381,3.300000,0.483871,0.000000,26,1,0,3116.2412109375,-577.3804403481822
330,940800,672000,0.571429,3.514286,0.461538,0.000000,26,7,0,734.3590698242188,-547.0232974910394
331,710400,499200,0.472727,2.026103,0.408163,0.022222,26,3,0,116.52507019042969,-567.8566308243727
332,710400,672000,0.521772,2.070974,0.481283,0.000000,25,6,0,3642.944580078125,-548.6554019457245
333,710400,300000,0.585365,2.501380,0.476190,0.000000,25,0,0,2411.43994140625,-558.6661546338966
334,710400,672000,0.933333,2.816667,0.374220,0.000000,25,6,0,354.65460205078125,-537.8328213005632
335,1171200,300000,0.425926,2.930273,0.478723,0.000000,26,2,0,649.0241088867188,-558.6661546338966
336,710400,672000,0.476190,3.583333,0.189076,0.000000,26,6,0,484.2417297363281,-556.547107014849
337,940800,672000,0.465213,1.991303,0.465116,0.000000,27,7,0,34.94654083251953,-558.3328213005632
338,940800,499200,0.000000,1.000000,0.472441,0.000000,27,4,0,1472.6781005859375,-567.5232974910394
339,710400,672000,0.488739,2.148501,0.472441,0.000000,26,6,0,1302.96142578125,-557.8458781362007
340,940800,672000,0.000000,2.333333,0.446650,0.000000,26,7,0,13422.9921875,-558.3328213005632
341,940800,672000,0.250000,2.266667,0.462725,0.005556,26,7,0,1611.3775634765625,-567.8566308243727
342,710400,300000,0.422853,3.027844,0.450000,0.000000,25,0,0,1634.4658203125,-567.8566308243727
343,710400,300000,0.480168,3.186048,0.431655,0.000000,25,0,0,0.31032460927963257,-537.8328213005632
344,710400,499200,0.411111,3.315476,0.480000,0.005556,25,3,0,1107.710693359375,-537.8328213005632
345,940800,499200,0.250000,2.150000,0.472441,0.000000,25,4,0,1281.687255859375,-548.9887352790578
346,1171200,672000,0.400000,2.166667,0.455696,0.000000,25,8,0,1543.2611083984375,-558.5125448028673
347,940800,499200,0.409409,2.435360,0.442260,0.000000,26,4,0,2272.607666015625,-577.7137736815156
348,1171200,300000,0.406143,2.940642,0.130719,0.050000,26,2,0,71.72903442382812,-558.179211469534
349,710400,499200,0.562291,2.684024,0.466321,0.000000,25,3,0,0.03783765807747841,-556.547107014849
350,710400,672000,0.479849,2.116245,0.443350,0.016667,25,6,0,1247.3563232421875,-548.9887352790578
351,710400,499200,0.583333,2.000000,0.485175,0.000000,26,3,0,157.68914794921875,-558.6661546338966
352,940800,499200,0.564314,2.277317,0.472441,0.000000,26,4,0,49.173614501953125,-548.6554019457245
353,1171200,672000,0.492252,2.353661,0.483871,0.005556,26,8,0,585.2861328125,-558.179211469534
354,1171200,499200,0.357372,2.146579,0.439024,0.016667,26,5,0,507.1457824707031,-577.3804403481822
355,1171200,300000,0.415929,3.008059,0.462725,0.000000,23,2,0,2.420280694961548,-567.7030209933436
356,710400,672000,0.200000,3.385490,0.444444,0.005556,23,6,0,115.50214385986328,-557.547107014849
357,1171200,499200,0.565122,2.037644,0.406321,0.016667,26,5,0,826.2606811523438,-559.3328213005633
358,710400,499200,0.333333,3.023810,0.469974,0.000000,26,3,0,1339.2633056640625,-567.7030209933436
359,710400,300000,0.347222,2.640873,0.433735,0.000000,26,0,0,0.8910788297653198,-548.6554019457245
360,940800,499200,1.121795,3.466117,0.061623,0.044444,26,4,0,2207.7724609375,-537.4994879672299
361,1171200,499200,0.413922,2.349377,0.308219,0.005556,26,5,0,18.85968017578125,-558.179211469534
362,940800,499200,0.346252,2.314981,0.453401,0.000000,26,4,0,5447.42919921875,-567.7030209933436
363,940800,499200,0.394071,2.425875,0.456853,0.000000,26,4,0,34.57158660888672,-558.179211469534
364,710400,300000,0.285714,2.908730,0.459184,0.000000,26,0,0,364.6878356933594,-558.179211469534
365,940800,672000,0.527586,3.153576,0.324910,0.011111,23,7,0,48.79428482055664,-537.4994879672299
366,710400,672000,0.142857,2.476190,0.466321,0.000000,25,6,0,280.1802673339844,-568.8566308243728
367,940800,672000,0.409642,1.979537,0.467532,0.000000,26,7,0,850.1403198242188,-558.6661546338966
368,1171200,300000,0.476091,2.181387,0.461538,0.000000,26,2,0,1354.948974609375,-567.8566308243727
369,940800,300000,0.184314,3.463235,0.453401,0.000000,26,1,0,1388.8677978515625,-556.547107014849
370,1171200,300000,0.460048,3.061966,0.468750,0.000000,25,2,0,508.581787109375,-547.0232974910394
371,1171200,300000,0.410714,3.094196,0.454545,0.000000,26,2,0,476.5496520996094,-556.8804403481822
372,710400,499200,0.435363,3.057801,0.465116,0.000000,26,3,0,202.1485595703125,-556.547107014849
373,1171200,499200,0.347381,2.295485,0.462725,0.000000,26,5,0,511.89892578125,-548.6554019457245
374,1171200,300000,0.422191,2.378180,0.459184,0.000000,26,2,0,3.951563596725464,-567.7030209933436
375,710400,499200,0.517857,2.340916,0.442260,0.005556,25,3,0,672.3550415039062,-556.547107014849
376,710400,672000,0.000000,2.800000,0.498615,0.000000,25,6,0,340.3894348144531,-548.9887352790578
377,710400,672000,0.579588,2.040849,0.468750,0.000000,26,6,0,945.0408325195312,-558.6661546338966
378,940800,499200,0.566667,3.466667,0.452261,0.005556,26,4,0,307.5780334472656,-558.3328213005632
379,940800,499200,0.250000,2.716667,0.468750,0.000000,26,4,0,1166.870361328125,-558.179211469534
380,710400,499200,0.513636,2.318254,0.462725,0.000000,26,3,0,1899.4254150390625,-558.179211469534
381,710400,499200,0.666667,3.216667,0.476190,0.000000,26,3,0,2.305452346801758,-548.6554019457245
382,710400,672000,0.455138,2.112394,0.386266,0.038889,26,6,0,218.4167938232422,-548.6554019457245
383,1171200,300000,0.944444,3.463889,0.376569,0.033333,26,2,0,946.5198974609375,-558.3328213005632
384,710400,300000,0.285714,3.242063,0.338983,0.000000,26,0,0,828.3533325195312,-556.547107014849
385,710400,300000,0.437209,3.140407,0.476190,0.000000,26,0,0,6277.4287109375,-537.4994879672299
386,710400,300000,0.544607,3.100340,0.472441,0.000000,26,0,0,913.4495239257812,-537.4994879672299
387,710400,499200,0.465286,2.619215,0.465116,0.000000,26,3,0,764.4091186523438,-537.4994879672299
388,940800,499200,0.485254,2.374022,0.462725,0.000000,25,4,0,224.82058715820312,-548.6554019457245
389,940800,300000,0.200000,3.416667,0.460358,0.000000,26,1,0,375.3031311035156,-558.5125448028673
390,710400,499200,0.414189,3.014635,0.447761,0.005556,25,3,0,342.4148864746094,-547.0232974910394
391,710400,300000,0.375000,3.047619,0.482574,0.000000,25,0,0,275.468017578125,-548.9887352790578
392,710400,672000,0.441883,3.071654,0.444444,0.000000,25,6,0,166.6626739501953,-537.8328213005632
393,1171200,499200,0.366835,2.310375,0.465116,0.000000,26,5,0,281.1373596191406,-558.6661546338966
394,1171200,300000,0.306847,2.666925,0.482574,0.000000,25,2,0,110.25128173828125,-567.7030209933436
395,940800,499200,0.431193,2.993105,0.041456,0.011111,26,4,0,1404.0582275390625,-556.8804403481822
396,1171200,499200,0.857143,3.457143,0.485175,0.000000,26,5,0,941.07470703125,-558.179211469534
397,710400,300000,0.311463,2.324780,0.462725,0.000000,26,0,0,220.4547119140625,-567.7030209933436
398,940800,499200,0.428220,2.735147,0.482574,0.000000,26,4,0,3687.9228515625,-537.4994879672299
399,710400,499200,0.441545,2.266622,0.446650,0.000000,25,3,0,3089.0908203125,-558.179211469534
400,1171200,672000,0.259997,2.064638,0.476190,0.000000,26,8,0,68.36395263671875,-548.9887352790578
401,1171200,672000,0.304608,1.995064,0.466321,0.000000,26,8,0,4311.0439453125,-577.3804403481822
402,710400,672000,0.447793,2.045604,0.428571,0.000000,25,6,0,3887.4052734375,-577.3804403481822
403,710400,300000,0.368224,2.037757,0.466321,0.000000,26,0,0,1745.173095703125,-558.6661546338966
404,1171200,300000,0.615385,3.548535,0.472441,0.000000,26,2,0,393.26104736328125,-537.4994879672299
405,940800,499200,0.387491,3.145915,0.465116,0.000000,25,4,0,2487.068115234375,-556.547107014849
406,940800,672000,0.644612,2.154962,0.452261,0.000000,26,7,0,2886.091064453125,-558.5125448028673
407,1171200,300000,0.335073,2.020580,0.477454,0.000000,26,2,0,364.8044128417969,-567.8566308243727
408,1171200,499200,0.357143,3.006787,0.452261,0.000000,26,5,0,9.227370262145996,-556.547107014849
409,940800,672000,0.410794,1.984056,0.466321,0.005556,26,7,0,1530.622314453125,-567.7030209933436
410,710400,672000,0.417251,1.997257,0.456853,0.000000,26,6,0,660.5282592773438,-567.8566308243727
411,1171200,300000,0.272273,3.029140,0.466321,0.000000,26,2,0,222.43472290039062,-558.3328213005632
412,940800,499200,0.494290,2.732599,0.069444,0.055556,26,4,0,233.25738525390625,-556.547107014849
413,710400,300000,0.142857,3.041667,0.465116,0.000000,26,0,0,1101.9652099609375,-558.179211469534
414,1171200,672000,0.250000,2.738095,0.453401,0.000000,26,8,0,2450.20166015625,-537.4994879672299
415,710400,300000,0.381617,2.514390,0.363636,0.005556,26,0,0,0.14035047590732574,-577.3804403481822
416,1171200,672000,0.491491,2.997317,0.462725,0.000000,26,8,0,2690.6103515625,-537.4994879672299
417,940800,499200,0.700000,3.016667,0.466321,0.000000,26,4,0,513.1812133789062,-577.3804403481822
418,940800,300000,0.364081,2.405241,0.472441,0.000000,26,1,0,2586.042724609375,-558.179211469534
419,940800,672000,0.430421,2.108906,0.473684,0.000000,26,7,0,3108.531982421875,-547.0232974910394
420,710400,672000,0.392308,2.016254,0.216606,0.016667,26,6,0,492.35015869140625,-567.8566308243727
421,710400,300000,0.142857,3.297619,0.153322,0.011111,26,0,0,224.86085510253906,-558.3328213005632
422,1171200,499200,0.428183,3.121801,0.440098,0.005556,25,5,0,64.99603271484375,-537.4994879672299
423,940800,672000,0.360671,2.180922,0.456853,0.005556,25,7,0,16.742801666259766,-568.0363543266769
424,710400,300000,0.377843,2.577870,0.469974,0.005556,26,0,0,387.3165283203125,-568.1899641577061
425,710400,499200,0.423556,2.665222,0.465116,0.000000,26,3,0,5.49860143661499,-537.4994879672299
426,1171200,499200,0.374572,2.268385,0.451128,0.011111,25,5,0,143.6896209716797,-548.6554019457245
427,710400,672000,0.291667,2.923810,0.456853,0.000000,25,6,0,371.55950927734375,-568.0363543266769
428,710400,300000,0.400000,3.114286,0.474934,0.000000,25,0,0,562.8571166992188,-558.6661546338966
429,940800,499200,0.578616,3.053159,0.469974,0.005556,24,4,0,580.4264526367188,-537.8328213005632
430,710400,672000,0.565908,2.199474,0.463918,0.000000,26,6,0,4.866138935089111,-558.8458781362007
431,1171200,672000,0.529390,2.001715,0.346821,0.005556,25,8,0,267.13812255859375,-558.3328213005632
432,940800,499200,0.388121,2.071467,0.489130,0.000000,26,4,0,2009.954833984375,-577.7137736815156
433,1171200,672000,0.330526,2.036821,0.293638,0.000000,26,8,0,748.3150024414062,-558.179211469534
434,1171200,499200,0.412281,2.705507,0.462725,0.005556,25,5,0,3270.542724609375,-577.3804403481822
435,710400,499200,0.285714,2.523810,0.459184,0.000000,26,3,0,1414.515625,-568.0363543266769
436,710400,300000,0.572796,2.404654,0.466321,0.005556,26,0,0,221.9616241455078,-548.6554019457245
437,940800,499200,0.392857,3.507071,0.486486,0.000000,26,4,0,29.912567138671875,-537.4994879672299
438,710400,672000,0.441206,2.263536,0.456853,0.000000,24,6,0,273.51031494140625,-558.179211469534
439,1171200,672000,0.441315,2.020228,0.466321,0.000000,26,8,0,2421.3740234375,-558.9994879672299
440,710400,499200,0.451192,2.256803,0.463918,0.000000,26,3,0,1112.4854736328125,-577.3804403481822
441,1171200,300000,0.440367,3.037678,0.472441,0.000000,24,2,0,7.045291900634766,-548.6554019457245
442,710400,499200,0.369069,3.065879,0.476190,0.000000,26,3,0,203.27825927734375,-557.2137736815156
443,710400,672000,0.507125,2.279604,0.447761,0.000000,26,6,0,1388.613037109375,-548.6554019457245
444,1171200,499200,0.250000,2.083333,0.451128,0.000000,26,5,0,691.8209838867188,-558.3328213005632
445,1171200,499200,0.410661,2.264284,0.486486,0.000000,26,5,0,177.09591674804688,-567.7030209933436
446,710400,499200,0.409046,2.273922,0.472441,0.000000,26,3,0,839.6376342773438,-567.7030209933436
447,940800,672000,0.250000,3.633333,0.462725,0.000000,26,7,0,39.2114143371582,-548.6554019457245
448,940800,300000,0.412058,3.061141,0.426540,0.000000,25,1,0,515.3071899414062,-567.8566308243727
449,710400,672000,0.527946,2.041795,0.381356,0.033333,26,6,0,5877.85595703125,-547.3566308243727
450,1171200,672000,0.423423,1.959230,0.273973,0.027778,26,8,0,585.1857299804688,-558.3328213005632
451,710400,672000,0.397516,1.999431,0.459184,0.011111,26,6,0,1284.4593505859375,-577.3804403481822
452,1171200,300000,0.366667,2.333333,0.476190,0.005556,26,2,0,226.9083251953125,-558.3328213005632
453,1171200,499200,0.363208,2.687213,0.462725,0.000000,25,5,0,534.7091674804688,-556.547107014849
454,940800,499200,0.361530,2.311795,0.373444,0.011111,26,4,0,470.1279602050781,-568.0363543266769
455,710400,672000,0.414763,1.991280,0.474934,0.000000,26,6,0,188.1186981201172,-558.179211469534
456,940800,300000,0.361115,2.529843,0.077419,0.033333,25,1,0,91.20809936523438,-558.3328213005632
457,1171200,499200,0.454955,2.648560,0.474934,0.038889,25,5,0,125.36372375488281,-547.3566308243727
458,710400,300000,0.328571,2.696363,0.455696,0.005556,25,0,0,234.940185546875,-568.0363543266769
459,1171200,300000,0.358146,3.106406,0.373444,0.038889,25,2,0,1518.349365234375,-537.8328213005632
460,710400,300000,0.461538,3.220746,0.356436,0.027778,25,0,0,0.750004231929779,-556.8804403481822
461,710400,499200,0.200000,3.450000,0.357143,0.000000,25,3,0,2626.112060546875,-537.8328213005632
462,940800,300000,0.166667,3.047619,0.452261,0.000000,25,1,0,1389.0771484375,-548.9887352790578
463,710400,672000,0.428902,2.479356,0.439024,0.005556,26,6,0,2088.8369140625,-547.3566308243727
464,1171200,499200,0.266214,2.268161,0.472441,0.000000,25,5,0,40.762115478515625,-558.3328213005632
465,940800,300000,0.302798,2.961101,0.446650,0.011111,26,1,0,259.35467529296875,-568.0363543266769
466,1171200,672000,0.285430,2.501522,0.455696,0.000000,26,8,0,140.46531677246094,-547.0232974910394
467,1171200,499200,0.254424,2.121750,0.476190,0.000000,25,5,0,401.76953125,-577.3804403481822
468,710400,499200,0.142857,2.767857,0.435835,0.000000,26,3,0,267.6051940917969,-568.0363543266769
469,940800,300000,0.353377,2.639605,0.452261,0.000000,25,1,0,647.724853515625,-548.6554019457245
470,940800,499200,0.292593,2.657274,0.471204,0.005556,25,4,0,27.429359436035156,-547.3566308243727
471,710400,672000,0.200000,3.633333,0.474934,0.000000,25,6,0,344.4735107421875,-558.5125448028673
472,710400,499200,0.200000,2.600000,0.483871,0.005556,25,3,0,138.06680297851562,-558.6661546338966
473,1171200,672000,0.279822,2.067281,0.461538,0.000000,26,8,0,2076.2861328125,-548.9887352790578
474,940800,672000,0.875000,2.685714,0.456853,0.000000,26,7,0,1708.649658203125,-577.3804403481822
475,710400,300000,0.233873,2.490925,0.465116,0.005556,25,0,0,1314.996337890625,-567.8566308243727
476,940800,672000,0.331402,2.974766,0.474934,0.000000,26,7,0,1816.854248046875,-537.8328213005632
477,940800,300000,0.259505,2.538951,0.141287,0.050000,26,1,0,1669.0545654296875,-567.8566308243727
478,940800,300000,0.200000,3.168182,0.454545,0.000000,25,1,0,881.068603515625,-547.0232974910394
479,1171200,499200,0.315239,3.109509,0.439024,0.011111,25,5,0,78.08781433105469,-547.3566308243727
480,940800,499200,0.358576,2.326540,0.460358,0.000000,26,4,0,1.306740403175354,-568.0363543266769
481,940800,672000,0.281873,2.345695,0.466321,0.000000,25,7,0,547.7611083984375,-558.179211469534
482,940800,300000,0.352960,2.455362,0.452261,0.000000,25,1,0,798.22802734375,-568.1899641577061
483,710400,672000,0.303857,2.569548,0.450000,0.000000,25,6,0,11.07194709777832,-547.3566308243727
484,940800,300000,0.317973,2.486135,0.458015,0.000000,25,1,0,408.6250915527344,-558.6661546338966
485,1171200,300000,0.329030,3.086181,0.194805,0.061111,26,2,0,26.573698043823242,-547.3566308243727
486,940800,672000,0.303117,2.162538,0.446650,0.011111,26,7,0,247.87603759765625,-556.547107014849
487,710400,672000,0.340965,2.035871,0.320856,0.050000,25,6,0,126.38815307617188,-567.8566308243727
488,710400,300000,0.308425,2.543641,0.472441,0.005556,25,0,0,283.95458984375,-558.6661546338966
489,710400,499200,0.364807,2.371784,0.450000,0.000000,26,3,0,40.66397476196289,-537.8328213005632
490,1171200,300000,0.324516,2.639788,0.429594,0.000000,25,2,0,36.090145111083984,-548.6554019457245
491,940800,300000,0.204762,3.544643,0.458015,0.011111,25,1,0,108.33577728271484,-556.8804403481822
492,1171200,300000,0.358491,3.091557,0.458015,0.000000,25,2,0,208.10491943359375,-547.3566308243727
493,710400,300000,0.222222,3.277273,0.472441,0.000000,25,0,0,1743.302001953125,-556.8804403481822
494,710400,300000,0.383867,3.050259,0.445545,0.000000,25,0,0,2336.50439453125,-537.8328213005632
495,940800,672000,0.303942,2.098268,0.476190,0.005556,26,7,0,1567.669921875,-537.8328213005632
496,1171200,300000,0.292694,2.450157,0.477454,0.000000,26,2,0,0.4872864782810211,-567.8566308243727
497,940800,672000,0.200000,3.583333,0.444444,0.005556,25,7,0,406.7469482421875,-556.547107014849
498,710400,672000,0.450000,2.583333,0.462725,0.000000,25,6,0,668.319091796875,-568.1899641577061
499,1171200,499200,0.330311,2.154673,0.451128,0.000000,25,5,0,1819.10791015625,-558.6661546338966
500,940800,300000,0.411111,3.350000,0.454545,0.000000,25,1,0,210.27301025390625,-568.0363543266769
501,710400,672000,0.311111,3.242424,0.459184,0.000000,25,6,0,281.5345764160156,-547.3566308243727
502,1171200,300000,0.329885,2.475860,0.472441,0.038889,26,2,0,358.6011657714844,-558.6661546338966
503,1171200,300000,0.333333,2.909848,0.432692,0.000000,26,2,0,380.92633056640625,-556.547107014849
504,710400,300000,0.402260,3.176999,0.454545,0.005556,22,0,0,451.7596740722656,-556.547107014849
505,940800,300000,0.428571,3.180952,0.474934,0.000000,22,1,0,261.67169189453125,-538.8328213005632
506,710400,300000,0.833333,2.974206,0.448878,0.000000,22,0,0,22.830595016479492,-548.3566308243727
507,710400,499200,0.633333,3.418182,0.473684,0.000000,22,3,0,357.58477783203125,-538.8328213005632
508,710400,300000,0.333333,3.250000,0.453401,0.000000,22,0,0,24.468793869018555,-549.9887352790578
509,1171200,499200,0.397571,2.991038,0.456853,0.000000,26,5,0,1245.748779296875,-538.8328213005632
510,1171200,499200,0.000000,2.071429,0.461538,0.000000,26,5,0,508.27349853515625,-567.7030209933436
511,710400,300000,0.307692,3.312821,0.486486,0.000000,26,0,0,141.36663818359375,-567.7030209933436
512,940800,300000,0.444768,2.979136,0.450000,0.005556,26,1,0,1553.6005859375,-537.4994879672299
513,1171200,672000,0.166667,2.733333,0.476190,0.000000,26,8,0,2.5501656532287598,-547.0232974910394
514,940800,672000,0.302637,2.091793,0.167754,0.066667,26,7,0,1202.2574462890625,-577.3804403481822
515,1171200,499200,0.389735,2.129467,0.251397,0.050000,26,5,0,688.296875,-567.8566308243727
516,710400,499200,0.451317,2.331385,0.474934,0.000000,26,3,0,2968.653564453125,-567.7030209933436
517,940800,300000,0.495835,2.475723,0.461538,0.000000,25,1,0,836.20654296875,-548.6554019457245
518,1171200,499200,0.000000,3.147619,0.453401,0.000000,26,5,0,513.748291015625,-547.3566308243727
519,710400,499200,0.200000,2.816667,0.473684,0.011111,26,3,0,1172.1805419921875,-567.7030209933436
520,710400,672000,0.000000,2.766667,0.471204,0.000000,26,6,0,328.5886535644531,-548.6554019457245
521,710400,672000,0.400000,3.250000,0.453401,0.005556,26,6,0,49.32095718383789,-558.3328213005632
522,1171200,300000,0.487406,2.043584,0.480000,0.000000,26,2,0,40.416038513183594,-558.3328213005632
523,940800,300000,0.272727,2.941162,0.418605,0.000000,26,1,0,1365.5875244140625,-556.547107014849
524,710400,499200,0.485294,3.351338,0.454545,0.005556,26,3,0,120.33222198486328,-547.0232974910394
525,1171200,300000,0.428571,3.029762,0.462725,0.000000,25,2,0,396.2830810546875,-548.6554019457245
526,940800,499200,0.392280,3.055946,0.363636,0.000000,25,4,0,1859.8077392578125,-556.8804403481822
527,940800,672000,0.285714,2.386905,0.456853,0.000000,25,7,0,613.5357055664062,-558.5125448028673
528,710400,499200,0.427452,2.144556,0.472441,0.000000,26,3,0,255.11795043945312,-568.1899641577061
529,940800,300000,0.407080,3.146921,0.452261,0.005556,26,1,0,16.3317813873291,-548.6554019457245
530,710400,300000,0.415476,2.986219,0.462725,0.000000,26,0,0,180.48931884765625,-547.0232974910394
531,940800,499200,0.428571,3.100116,0.448878,0.000000,26,4,0,1609.8343505859375,-537.4994879672299
532,710400,499200,0.309524,2.803571,0.459184,0.000000,26,3,0,16.968324661254883,-558.179211469534
533,1171200,672000,0.345631,2.071280,0.338346,0.011111,26,8,0,911.4915161132812,-548.6554019457245
534,710400,300000,0.761905,3.154762,0.453401,0.000000,26,0,0,647.613037109375,-577.3804403481822
535,940800,300000,0.414543,3.057211,0.462725,0.000000,26,1,0,12.431821823120117,-537.4994879672299
536,710400,300000,0.394737,3.092184,0.453401,0.000000,26,0,0,677.9342651367188,-547.0232974910394
537,1171200,300000,0.312695,3.086995,0.466321,0.000000,24,2,0,461.255859375,-537.4994879672299
538,940800,300000,0.296104,2.989199,0.471204,0.000000,25,1,0,30.704883575439453,-557.2137736815156
539,940800,499200,0.285972,3.067952,0.467532,0.005556,25,4,0,43.876068115234375,-547.3566308243727
540,710400,300000,0.309393,2.996041,0.476190,0.000000,26,0,0,255.5451202392578,-558.5125448028673
541,1171200,499200,0.239636,2.229682,0.444444,0.000000,26,5,0,199.38287353515625,-537.4994879672299
542,710400,499200,0.428571,2.933333,0.466321,0.000000,26,3,0,1019.434814453125,-567.7030209933436
543,940800,499200,0.353150,2.324038,0.439024,0.005556,26,4,0,1087.675048828125,-548.6554019457245
544,710400,499200,0.323359,2.310383,0.279938,0.005556,26,3,0,197.42274475097656,-558.179211469534
545,1171200,499200,0.250000,2.666667,0.455696,0.011111,26,5,0,829.6010131835938,-548.6554019457245
