episode,big_cpu_freq,little_cpu_freq,big_util,little_util,ipc,cache_miss,fps,action,loss,reward
30,1804800,1632000,0.381818, 3.788889, 0.489130, 0.000000, 27,61, 0,0.33459378214465096
31,1401600,672000,1.100000, 3.666667, 0.448878, 0.005556, 27,19, 0,0.6279539080468849
32,1401600,1632000,1.033333, 3.466667, 0.489130, 0.005556, 21,59, 0,0.34641773686141886
33,1401600,1113600,0.583333, 3.300000, 0.495868, 0.000000, 21,35, 0,0.4027327801683589
34,940800,1113600,0.366667, 3.523810, 0.481283, 0.000000, 21,33, 0.9464160799980164,0.518321977316389
35,1804800,1113600,0.650000, 3.466667, 0.467532, 0.005556, 21,39, 0.732597827911377,0.19090882545159105
36,1804800,844800,0.663636, 3.784091, 0.396476, 0.005556, 21,29, 0.5163844227790833,0.20845199227183403
37,1804800,672000,0.733333, 3.490476, 0.498615, 0.000000, 22,22, 0.37189966440200806,0.24946328666345025
38,1401600,300000,0.125000, 3.464286, 0.487805, 0.011111, 22,3, 0.2848733961582184,0.4699023590432157
39,1804800,672000,0.200000, 3.679487, 0.493151, 0.005556, 22,22, 0.21120700240135193,0.24946328666345025
40,1804800,1305600,0.611111, 3.857143, 0.476190, 0.005556, 22,45, 0.17742852866649628,0.20705851244649442
41,710400,300000,1.695238, 3.714286, 0.478723, 0.000000, 22,0, 0.1448734998703003,0.6102485370736566
42,1612800,1113600,1.270588, 3.536310, 0.491803, 0.011111, 22,36, 0.187539204955101,0.34093591160799136
43,1612800,844800,0.933333, 3.500000, 0.456853, 0.000000, 22,28, 0.15749730169773102,0.3584790784282344
44,710400,1632000,2.666667, 3.833333, 0.480000, 0.000000, 23,56, 0.16465185582637787,0.5534305815585264
45,1612800,1632000,1.671429, 3.100000, 0.417633, 0.005556, 23,60, 0.1327580064535141,0.3179542016343847
46,1804800,300000,1.232143, 3.583333, 0.486486, 0.005556, 23,6, 0.14026466012001038,0.29141173765978123
47,1804800,844800,0.253133, 3.628655, 0.473684, 0.000000, 23,29, 0.09712247550487518,0.2751186589385008
48,1401600,499200,0.694444, 3.508974, 0.494505, 0.000000, 24,11, 0.0682348906993866,0.5331668047373361
49,1804800,300000,0.300000, 3.701337, 0.495868, 0.000000, 24,6, 0.039666686207056046,0.32474507099311456
50,1804800,1478400,0.176786, 3.643392, 0.500000, 0.000000, 24,54, 0.039724115282297134,0.25463415561407987
51,1612800,844800,1.238095, 3.333333, 0.469974, 0.005556, 14,28, 0.03280777111649513,0.09181241176156779
52,1804800,1632000,0.400000, 3.523810, 0.471204, 0.005556, 14,61, 0.027340224012732506,-0.09873955118868238
53,710400,1113600,1.123016, 3.416667, 0.490463, 0.005556, 14,32, 0.03363103047013283,0.3097456248654664
54,1804800,300000,1.695238, 3.357143, 0.597973, 0.000000, 14,5, 0.045465145260095596,-0.00858826234021881
55,1612800,300000,0.745098, 3.620833, 0.460358, 0.000000, 14,4, 0.04366515204310417,0.10810549048284823
56,1401600,499200,0.114074, 3.611966, 0.500000, 0.000000, 14,11, 0.03960753232240677,0.19983347140400282
57,1612800,300000,0.422222, 3.818182, 0.463918, 0.000000, 17,4, 0.03613635152578354,0.2081054904828482
58,1804800,1478400,0.666667, 3.566667, 0.480000, 0.000000, 17,53, 0.04472721740603447,0.02130082228074648
59,1401600,300000,0.691244, 3.599003, 0.145513, 0.022222, 17,3, 0.021136950701475143,0.30323569237654907
60,1171200,1478400,0.145761, 3.602336, 0.469974, 0.000000, 18,50, 0.04751194640994072,0.33760113679449477
