episode,big_cpu_freq,little_cpu_freq,big_util,little_util,ipc,cache_miss,fps,action,loss,reward
90,1171200,1632000,0.200000, 0.450000, 0.476190, 0.000000, 60,58, 0.03037853352725506,0.717560763325066
91,1401600,1113600,0.000000, 1.183333, 0.466321, 0.000000, 60,35, 0.016403591260313988,0.7027327801683589
92,710400,844800,0.400000, 2.450000, 0.491803, 0.000000, 60,24, 0.019689001142978668,0.8606221250190428
93,940800,672000,0.333333, 1.666667, 0.466321, 0.000000, 60,17, 0.01702309027314186,0.8435431051949149
94,2227200,1632000,0.600000, 0.833333, 0.476190, 0.000000, 60,63, 0.0056917136535048485,0.051531269247591216
95,710400,844800,1.500000, 0.500000, 0.478723, 0.000000, 60,24, 0.04227270185947418,0.8606221250190428
96,940800,1478400,1.250000, 2.000000, 0.500000, 0.000000, 60,49, 0.04643210768699646,0.7820473074788779
97,1171200,1305600,1.250000, 1.183333, 0.489130, 0.000000, 60,42, 0.025847049430012703,0.7566921602935761
98,2016000,672000,1.333333, 0.783333, 0.489130, 0.000000, 60,22, 0.02939022332429886,0.3484871176315042
99,940800,1632000,0.200000, 2.300000, 0.468750, 0.000000, 60,57, 0.023721318691968918,0.7620069340094491
100,710400,844800,0.450000, 1.050000, 0.482574, 0.005556, 60,24, 0.014111710712313652,0.8606221250190428
101,940800,576000,0.200000, 1.650000, 0.258621, 0.044444, 60,9, 0.012264118529856205,0.8467226650575445
102,1612800,576000,0.333333, 1.983333, 0.477454, 0.000000, 60,4, 0.010428051464259624,0.6360032660158135
103,940800,672000,0.333333, 2.550000, 0.355030, 0.033333, 60,17, 0.006677091587334871,0.8435431051949149
104,1612800,576000,0.400000, 1.433333, 0.478723, 0.000000, 60,4, 0.005426371935755014,0.6360032660158135
105,1612800,1113600,0.200000, 1.850000, 0.472441, 0.000000, 60,36, 0.005386012140661478,0.6076025782746581
106,1401600,1478400,0.450000, 1.821429, 0.389610, 0.000000, 60,51, 0.00881697703152895,0.6664581103308478
107,1401600,1113600,0.200000, 1.357143, 0.287540, 0.000000, 60,35, 0.011013627052307129,0.7027327801683589
108,1804800,1305600,0.000000, 1.500000, 0.219245, 0.011111, 60,45, 0.006791750900447369,0.47372517911316114
109,710400,844800,0.250000, 1.733333, 0.476190, 0.000000, 60,24, 0.007797134108841419,0.8606221250190428
110,1612800,1113600,0.250000, 3.000000, 0.106825, 0.005556, 60,36, 0.008181550540030003,0.6076025782746581
111,2227200,576000,0.200000, 2.166667, 0.476190, 0.000000, 60,15, 0.011840198189020157,0.1362470002956867
112,1804800,844800,0.333333, 1.571429, 0.417633, 0.000000, 60,29, 0.008928370662033558,0.508451992271834
113,940800,1632000,0.250000, 1.650000, 0.472441, 0.000000, 60,57, 0.03710755705833435,0.7620069340094491
114,1804800,576000,0.200000, 1.166667, 0.495868, 0.000000, 60,13, 0.010933865793049335,0.5193095131927464
115,1401600,1113600,0.400000, 1.683333, 0.451128, 0.000000, 60,35, 0.05460972711443901,0.7027327801683589
116,2016000,1113600,0.533333, 1.500000, 0.385439, 0.000000, 60,38, 0.007763131521642208,0.32326598975297827
117,1401600,576000,0.375000, 1.150000, 0.485175, 0.000000, 60,11, 0.0056663271971046925,0.7311334679095143
118,2016000,576000,0.429825, 2.114989, 0.478723, 0.000000, 60,6, 0.10688634216785431,0.35166667749413383
119,1171200,576000,0.200000, 0.783333, 0.487805, 0.000000, 60,10, 0.08221235871315002,0.8022764943731614
120,710400,672000,0.200000, 1.950000, 0.476190, 0.000000, 60,16, 0.0502987802028656,0.8683000860773256
121,1804800,1113600,0.200000, 2.050000, 0.472441, 0.000000, 60,37, 0.012890523299574852,0.4909088254515911
122,1612800,1478400,0.250000, 1.333333, 0.478723, 0.000000, 60,52, 0.08748914301395416,0.5713279084371469
123,940800,576000,0.583333, 1.666667, 0.489130, 0.000000, 60,1, 0.0051584793254733086,0.8467226650575445
124,1612800,672000,0.400000, 1.600000, 0.467532, 0.000000, 60,20, 0.009966635145246983,0.6328237061531841
125,1171200,1478400,0.533333, 2.500000, 0.471204, 0.000000, 60,50, 0.03974393010139465,0.7376011367944948
126,1804800,1632000,0.200000, 0.900000, 0.461538, 0.000000, 60,61, 0.005358004476875067,0.43459378214465094
127,1612800,1478400,0.450000, 0.850000, 0.467532, 0.000000, 60,52, 0.003007893916219473,0.5713279084371469
128,2227200,1632000,0.166667, 1.100000, 0.460358, 0.000000, 60,63, 0.022396286949515343,0.051531269247591216
129,1804800,1478400,0.000000, 0.933333, 0.486486, 0.000000, 60,53, 0.009037462063133717,0.4546341556140798
130,1171200,672000,0.500000, 1.300000, 0.458015, 0.000000, 60,18, 0.007427296135574579,0.7990969345105319
131,710400,672000,1.000000, 2.333333, 0.472441, 0.000000, 60,16, 0.005057084374129772,0.8683000860773256
132,1804800,1478400,0.333333, 1.316667, 0.378151, 0.000000, 60,53, 0.003359138034284115,0.4546341556140798
133,2016000,1632000,0.000000, 0.983333, 0.469974, 0.000000, 60,62, 0.040229491889476776,0.26695094644603823
134,1612800,1478400,0.200000, 0.916667, 0.466321, 0.000000, 60,52, 0.004896767437458038,0.5713279084371469
135,710400,672000,1.250000, 2.300000, 0.467532, 0.000000, 60,16, 0.026868056505918503,0.8683000860773256
136,1804800,844800,1.000000, 0.733333, 0.433735, 0.000000, 60,29, 0.022058550268411636,0.508451992271834
137,1401600,1478400,1.333333, 1.250000, 0.167286, 0.005556, 60,51, 0.0028344225138425827,0.6664581103308478
138,2016000,576000,1.400000, 2.433333, 0.491803, 0.005556, 60,6, 0.003122147638350725,0.35166667749413383
139,2227200,1478400,0.750000, 2.200000, 0.466321, 0.000000, 60,55, 0.005423284135758877,0.0715716427170201
140,2227200,1478400,0.250000, 1.333333, 0.482574, 0.000000, 60,55, 0.006379814352840185,0.0715716427170201
141,1401600,576000,0.000000, 1.666667, 0.474934, 0.000000, 60,11, 0.007745790295302868,0.7311334679095143
142,1612800,1478400,0.650000, 1.500000, 0.414747, 0.000000, 60,52, 0.006486418191343546,0.5713279084371469
143,2016000,1632000,0.200000, 1.400000, 0.271084, 0.000000, 60,62, 0.008881554007530212,0.26695094644603823
144,1612800,844800,0.250000, 2.238095, 0.485175, 0.000000, 60,28, 0.006345527246594429,0.6251457450949012
145,1401600,1478400,0.366667, 2.000000, 0.469974, 0.000000, 60,51, 0.008035587146878242,0.6664581103308478
146,1401600,672000,0.000000, 2.200000, 0.466321, 0.000000, 60,19, 0.0060396455228328705,0.7279539080468849
147,1401600,576000,0.200000, 2.300000, 0.471204, 0.000000, 60,11, 0.007084858603775501,0.7311334679095143
148,710400,672000,0.500000, 1.661905, 0.407240, 0.000000, 60,16, 0.0038408897817134857,0.8683000860773256
149,1171200,1305600,0.400000, 2.600000, 0.478723, 0.000000, 60,42, 0.054497130215168,0.7566921602935761
150,1401600,576000,0.000000, 1.533333, 0.459184, 0.000000, 60,3, 0.008369523100554943,0.7311334679095143
151,940800,1632000,0.761905, 1.390476, 0.495868, 0.000000, 60,57, 0.004584144800901413,0.7620069340094491
152,2016000,1113600,0.200000, 2.271429, 0.472441, 0.000000, 60,38, 0.003817882388830185,0.32326598975297827
153,710400,576000,0.500000, 1.566667, 0.365854, 0.000000, 60,8, 0.012956696562469006,0.8714796459399551
154,2016000,1632000,0.450000, 0.750000, 0.310345, 0.000000, 60,62, 0.029042325913906097,0.26695094644603823
155,1401600,672000,0.200000, 2.033333, 0.489130, 0.000000, 60,19, 0.006922101601958275,0.7279539080468849
156,940800,1632000,0.333333, 1.600000, 0.489130, 0.000000, 60,57, 0.0032100146636366844,0.7620069340094491
157,940800,672000,0.200000, 1.300000, 0.474934, 0.000000, 60,17, 0.06972500681877136,0.8435431051949149
158,2227200,1632000,0.200000, 1.833333, 0.469974, 0.000000, 60,63, 0.06289947777986526,0.051531269247591216
159,1804800,576000,0.250000, 2.266667, 0.489130, 0.000000, 60,5, 0.0024276617914438248,0.5193095131927464
160,710400,844800,1.150000, 2.000000, 0.473684, 0.000000, 60,24, 0.003716400358825922,0.8606221250190428
161,710400,844800,0.666667, 1.166667, 0.485175, 0.000000, 60,24, 0.00876906793564558,0.8606221250190428
162,710400,844800,0.250000, 2.433333, 0.352941, 0.038889, 60,24, 0.002499794587492943,0.8606221250190428
163,710400,1305600,0.500000, 2.233333, 0.433735, 0.000000, 60,40, 0.003562027122825384,0.8258953118603698
164,1804800,1478400,0.250000, 1.166667, 0.465116, 0.000000, 60,53, 0.0016493031289428473,0.4546341556140798
165,710400,844800,0.000000, 1.583333, 0.477454, 0.000000, 60,24, 0.0030464911833405495,0.8606221250190428
166,2016000,844800,0.333333, 1.904762, 0.465116, 0.000000, 60,30, 0.011037479154765606,0.3408091565732214
167,1612800,576000,0.250000, 2.333333, 0.465116, 0.000000, 60,4, 0.001636970555409789,0.6360032660158135
168,2227200,1478400,0.250000, 2.833333, 0.476190, 0.000000, 60,55, 0.002635908080264926,0.0715716427170201
169,940800,672000,0.250000, 1.583333, 0.450000, 0.000000, 60,17, 0.005664640571922064,0.8435431051949149
170,1171200,844800,0.000000, 1.250000, 0.468750, 0.000000, 60,26, 0.003075799671933055,0.791418973452249
171,1804800,576000,0.400000, 0.933333, 0.460358, 0.000000, 60,13, 0.002938595600426197,0.5193095131927464
172,940800,1632000,0.250000, 3.016667, 0.460358, 0.000000, 60,57, 0.002402321668341756,0.7620069340094491
173,1612800,576000,0.333333, 1.333333, 0.446650, 0.000000, 60,4, 0.0037458285223692656,0.6360032660158135
174,1401600,1478400,0.250000, 0.833333, 0.381356, 0.000000, 60,51, 0.002373016206547618,0.6664581103308478
175,2016000,1632000,0.000000, 1.333333, 0.410023, 0.000000, 60,62, 0.0024880890268832445,0.26695094644603823
176,2016000,1113600,0.000000, 1.833333, 0.489130, 0.000000, 60,38, 0.003168342635035515,0.32326598975297827
177,940800,672000,0.333333, 2.000000, 0.451128, 0.000000, 60,17, 0.001460205647163093,0.8435431051949149
178,2016000,672000,0.000000, 1.583333, 0.461538, 0.000000, 60,22, 0.0017982205608859658,0.3484871176315042
179,1612800,1113600,0.250000, 1.833333, 0.466321, 0.000000, 60,36, 0.0016683751018717885,0.6076025782746581
180,940800,672000,0.250000, 1.000000, 0.455696, 0.000000, 60,17, 0.002019398845732212,0.8435431051949149
181,1401600,576000,0.366667, 3.100000, 0.462725, 0.000000, 60,3, 0.0012031099759042263,0.7311334679095143
182,2227200,672000,0.000000, 2.433333, 0.482574, 0.000000, 60,23, 0.0014751995913684368,0.13306744043305718
183,1401600,576000,0.666667, 2.100000, 0.485175, 0.000000, 60,3, 0.0013520062202587724,0.7311334679095143
184,1401600,576000,1.428571, 2.535714, 0.461538, 0.000000, 60,3, 0.003124649403616786,0.7311334679095143
185,1401600,1478400,1.333333, 2.800000, 0.491803, 0.000000, 60,51, 0.0012726705754175782,0.6664581103308478
186,1401600,576000,1.333333, 0.666667, 0.478723, 0.000000, 60,3, 0.0014102142304182053,0.7311334679095143
187,1401600,576000,1.000000, 1.666667, 0.500000, 0.000000, 60,3, 0.0039281039498746395,0.7311334679095143
188,710400,576000,0.583333, 2.100000, 0.481283, 0.005556, 60,8, 0.002328578382730484,0.8714796459399551
189,940800,576000,0.533333, 2.771429, 0.472441, 0.000000, 60,1, 0.0012840464478358626,0.8467226650575445
190,940800,576000,0.250000, 3.100000, 0.462725, 0.000000, 60,1, 0.002630018163472414,0.8467226650575445
191,1612800,1632000,0.450000, 1.500000, 0.312500, 0.000000, 60,60, 0.0029019699431955814,0.551287534967718
192,940800,1305600,0.333333, 1.666667, 0.067797, 0.044444, 60,41, 0.050661876797676086,0.8011383309779592
193,710400,844800,0.583333, 1.950000, 0.500000, 0.000000, 60,24, 0.0017008688300848007,0.8606221250190428
194,940800,576000,0.333333, 1.833333, 0.477454, 0.000000, 60,1, 0.003032812848687172,0.8467226650575445
195,1401600,844800,0.000000, 2.650000, 0.450000, 0.000000, 60,27, 0.03194922208786011,0.720275946988602
196,940800,576000,0.000000, 1.766667, 0.476190, 0.000000, 60,1, 0.0022217549849301577,0.8467226650575445
197,710400,576000,0.500000, 2.600000, 0.462725, 0.000000, 60,0, 0.002608656184747815,0.8714796459399551
198,940800,1478400,0.250000, 1.566667, 0.489130, 0.000000, 60,49, 0.003333927132189274,0.7820473074788779
199,2016000,672000,0.200000, 1.833333, 0.468750, 0.000000, 60,22, 0.0019666096195578575,0.3484871176315042
200,1804800,1113600,0.250000, 2.083333, 0.466321, 0.000000, 60,37, 0.0029198681004345417,0.4909088254515911
201,940800,844800,0.250000, 0.833333, 0.414747, 0.000000, 60,25, 0.0016465462977066636,0.835865144136632
202,1401600,1305600,0.333333, 1.166667, 0.476190, 0.000000, 60,43, 0.0018293650355190039,0.6855491338299291
203,1612800,1632000,0.250000, 0.666667, 0.485175, 0.000000, 60,60, 0.0020682010799646378,0.551287534967718
204,1171200,1632000,0.833333, 1.833333, 0.451128, 0.000000, 60,58, 0.0013203711714595556,0.717560763325066
205,2016000,576000,0.400000, 1.833333, 0.489130, 0.000000, 60,6, 0.03349198400974274,0.35166667749413383
206,710400,1113600,0.333333, 0.916667, 0.482574, 0.000000, 60,32, 0.0014832699671387672,0.8430789581987997
207,710400,576000,0.000000, 1.433333, 0.478723, 0.000000, 60,8, 0.0020109338220208883,0.8714796459399551
208,1171200,1632000,0.000000, 2.350000, 0.483871, 0.000000, 60,58, 0.0024700171779841185,0.717560763325066
209,1612800,672000,0.333333, 1.166667, 0.460358, 0.005556, 60,20, 0.0033655590377748013,0.6328237061531841
210,710400,576000,0.600000, 1.900000, 0.468750, 0.000000, 60,0, 0.00210960628464818,0.8714796459399551
211,710400,576000,0.400000, 1.983333, 0.402685, 0.000000, 60,8, 0.0025687424931675196,0.8714796459399551
212,710400,576000,0.200000, 2.671429, 0.145985, 0.038889, 60,8, 0.0017879604129120708,0.8714796459399551
213,710400,576000,0.366667, 2.250000, 0.485175, 0.000000, 60,8, 0.002049475908279419,0.8714796459399551
214,710400,576000,0.450000, 1.650000, 0.477454, 0.000000, 60,0, 0.004383140709251165,0.8714796459399551
215,1171200,1632000,0.533333, 1.483333, 0.314136, 0.000000, 60,58, 0.00376852136105299,0.717560763325066
216,1804800,1113600,0.200000, 1.766667, 0.476190, 0.000000, 60,37, 0.0011156308464705944,0.4909088254515911
217,710400,672000,0.333333, 1.400000, 0.481283, 0.000000, 60,16, 0.003785313107073307,0.8683000860773256
218,1804800,1632000,0.533333, 0.400000, 0.485175, 0.000000, 60,61, 0.0012729630107060075,0.43459378214465094
219,1612800,1113600,0.400000, 1.266667, 0.474934, 0.005556, 60,36, 0.0035893062595278025,0.6076025782746581
220,710400,1632000,0.666667, 1.500000, 0.476190, 0.000000, 60,56, 0.003183433786034584,0.7867639148918597
221,1401600,672000,0.400000, 0.500000, 0.443350, 0.000000, 60,19, 0.0020670646335929632,0.7279539080468849
222,1171200,1113600,0.500000, 1.600000, 0.485175, 0.000000, 60,34, 0.002450339263305068,0.7738758066320061
223,1804800,1632000,0.250000, 1.566667, 0.466321, 0.000000, 60,61, 0.001970727927982807,0.43459378214465094
224,710400,576000,0.500000, 1.833333, 0.460358, 0.000000, 60,0, 0.002615960082039237,0.8714796459399551
225,710400,576000,0.500000, 2.100000, 0.439024, 0.000000, 60,0, 0.002799959620460868,0.8714796459399551
226,1804800,672000,0.366667, 2.650000, 0.487805, 0.000000, 60,21, 0.0013255710946395993,0.5161299533301169
227,1612800,844800,0.333333, 2.059524, 0.485175, 0.000000, 60,28, 0.003378080204129219,0.6251457450949012
228,710400,576000,0.250000, 0.500000, 0.486486, 0.000000, 60,0, 0.0011050032917410135,0.8714796459399551
229,710400,576000,0.333333, 2.542857, 0.198238, 0.000000, 60,0, 0.0020130246412009,0.8714796459399551
230,710400,576000,1.285714, 2.816667, 0.434783, 0.000000, 60,8, 0.00198784819804132,0.8714796459399551
231,710400,576000,1.400000, 1.583333, 0.382166, 0.000000, 60,0, 0.002334486460313201,0.8714796459399551
232,1171200,576000,1.333333, 1.904762, 0.478723, 0.000000, 60,2, 0.0012871965300291777,0.8022764943731614
233,940800,576000,1.200000, 2.166667, 0.079156, 0.044444, 60,1, 0.0017210872611030936,0.8467226650575445
234,940800,576000,0.452381, 3.166667, 0.485175, 0.000000, 60,1, 0.04465015232563019,0.8467226650575445
235,1171200,844800,0.450000, 1.800000, 0.476190, 0.000000, 60,26, 0.0023579366970807314,0.791418973452249
236,710400,576000,0.400000, 1.757143, 0.468750, 0.000000, 60,0, 0.002637689933180809,0.8714796459399551
237,2227200,1632000,0.200000, 2.025000, 0.393013, 0.000000, 60,63, 0.0034854745026677847,0.051531269247591216
238,710400,672000,0.500000, 1.483333, 0.472441, 0.000000, 60,16, 0.0022244795691221952,0.8683000860773256
239,1171200,576000,0.400000, 1.433333, 0.473684, 0.000000, 60,2, 0.001839204109273851,0.8022764943731614
240,710400,672000,0.250000, 2.333333, 0.440098, 0.000000, 60,16, 0.013897854834794998,0.8683000860773256
241,1612800,1478400,0.666667, 2.738095, 0.325497, 0.000000, 60,52, 0.002116546733304858,0.5713279084371469
242,710400,576000,0.566667, 1.800000, 0.343511, 0.022222, 60,0, 0.003463438246399164,0.8714796459399551
243,1401600,1305600,0.333333, 1.600000, 0.478723, 0.000000, 60,43, 0.005647982470691204,0.6855491338299291
244,2016000,1632000,0.250000, 1.550000, 0.382166, 0.000000, 60,62, 0.0019551783334463835,0.26695094644603823
245,710400,576000,0.400000, 1.478571, 0.476190, 0.000000, 60,8, 0.001481272978708148,0.8714796459399551
246,1804800,1305600,0.200000, 1.333333, 0.474934, 0.000000, 60,45, 0.0016875624423846602,0.47372517911316114
247,940800,672000,0.333333, 2.300000, 0.486486, 0.000000, 60,17, 0.0010603854898363352,0.8435431051949149
248,710400,576000,0.500000, 1.938095, 0.461538, 0.000000, 60,8, 0.0016250605694949627,0.8714796459399551
249,710400,576000,0.541667, 1.904762, 0.476190, 0.000000, 60,8, 0.0012090371455997229,0.8714796459399551
250,2016000,672000,0.200000, 2.904762, 0.350195, 0.005556, 60,22, 0.0028453576378524303,0.3484871176315042
251,710400,576000,0.452381, 1.728571, 0.500000, 0.000000, 60,8, 0.003064879449084401,0.8714796459399551
