episode,big_cpu_freq,little_cpu_freq,big_util,little_util,ipc,cache_miss,fps,action,loss,reward
40,710400,1036800,0.000000, 1.100000, 0.476190, 0.000000, 60,47, 0.009093514643609524,0.848834437941018
41,710400,1036800,0.583333, 1.433333, 0.478723, 0.000000, 60,40, 0.02507610060274601,0.848834437941018
42,710400,1785600,0.000000, 1.733333, 0.468750, 0.005556, 60,34, 0.02390872687101364,0.7636797974196674
43,710400,1036800,0.733333, 1.050000, 0.482574, 0.000000, 60,40, 0.02060188166797161,0.848834437941018
44,710400,1036800,0.583333, 1.333333, 0.469974, 0.000000, 60,57, 0.01838148944079876,0.848834437941018
45,710400,1036800,0.250000, 1.083333, 0.441176, 0.033333, 60,44, 0.015341086313128471,0.848834437941018
46,710400,1209600,0.333333, 1.916667, 0.344168, 0.038889, 60,13, 0.013615967705845833,0.8349986880014587
47,710400,1036800,0.000000, 0.333333, 0.471204, 0.000000, 60,38, 0.005031338427215815,0.848834437941018
48,710400,1036800,0.500000, 1.583333, 0.482574, 0.000000, 60,34, 0.00897961761802435,0.848834437941018
49,710400,1036800,0.333333, 0.916667, 0.480000, 0.000000, 60,20, 0.00918290950357914,0.848834437941018
50,710400,1036800,0.000000, 2.000000, 0.482574, 0.000000, 60,34, 0.009655198082327843,0.848834437941018
51,710400,1113600,0.333333, 1.916667, 0.493151, 0.000000, 60,38, 0.00604503508657217,0.8430789581987997
52,710400,1036800,0.250000, 1.166667, 0.478723, 0.000000, 60,51, 0.005043290555477142,0.848834437941018
53,710400,1036800,0.250000, 1.933333, 0.419580, 0.000000, 60,5, 0.007653366774320602,0.848834437941018
54,710400,1036800,0.500000, 1.166667, 0.482574, 0.000000, 60,9, 0.004395695868879557,0.848834437941018
55,710400,1785600,0.500000, 1.916667, 0.468750, 0.000000, 60,48, 0.005817147437483072,0.7636797974196674
56,710400,1785600,0.000000, 0.833333, 0.366599, 0.000000, 60,63, 0.003696305910125375,0.7636797974196674
