episode,big_cpu_freq,little_cpu_freq,big_util,little_util,ipc,cache_miss,fps,action,loss,reward
89,710400,1785600,0.200000, 2.071429, 0.206422, 0.000000, 60,8, 0,0.7636797974196674
90,710400,1478400,0.476190, 2.019048, 0.482574, 0.000000, 60,0, 0,0.8068042883612885
91,710400,1036800,0.000000, 1.791667, 0.493151, 0.000000, 60,8, 0,0.848834437941018
92,710400,1036800,0.500000, 1.472222, 0.458015, 0.000000, 60,8, 0,0.848834437941018
93,710400,1209600,0.366667, 2.038095, 0.336449, 0.000000, 60,8, 0,0.8349986880014587
94,710400,1478400,0.738095, 2.204762, 0.436893, 0.000000, 60,8, 0,0.8068042883612885
95,710400,1036800,0.500000, 1.211905, 0.504202, 0.000000, 60,8, 0,0.848834437941018
96,710400,1036800,0.166667, 1.261905, 0.493151, 0.000000, 60,0, 0,0.848834437941018
97,710400,1785600,0.200000, 1.750000, 0.468750, 0.000000, 60,8, 0,0.7636797974196674
98,710400,1478400,0.000000, 1.166667, 0.191083, 0.011111, 60,8, 0,0.8068042883612885
99,710400,1036800,0.619048, 1.828571, 0.424528, 0.005556, 60,8, 0,0.848834437941018
100,710400,1036800,0.200000, 0.750000, 0.456853, 0.000000, 60,8, 0,0.848834437941018
101,710400,1209600,0.500000, 2.033333, 0.463918, 0.000000, 60,8, 0,0.8349986880014587
102,710400,1785600,0.533333, 1.928571, 0.421546, 0.000000, 60,0, 0,0.7636797974196674
103,710400,1036800,0.375000, 1.300000, 0.490463, 0.000000, 60,8, 0,0.848834437941018
104,710400,1036800,0.375000, 1.466667, 0.472441, 0.000000, 60,8, 0,0.848834437941018
105,710400,1036800,0.533333, 1.933333, 0.478723, 0.000000, 60,8, 0,0.848834437941018
106,710400,1305600,0.285714, 1.863095, 0.493151, 0.000000, 60,8, 0,0.8258953118603698
107,710400,1036800,0.571429, 0.983333, 0.493151, 0.000000, 60,8, 0,0.848834437941018
108,710400,1036800,0.000000, 1.200000, 0.174419, 0.044444, 60,8, 0,0.848834437941018
109,710400,1785600,0.619048, 2.404762, 0.433735, 0.000000, 60,8, 0,0.7636797974196674
110,710400,1478400,0.000000, 1.333333, 0.476190, 0.000000, 60,8, 0,0.8068042883612885
111,710400,1209600,0.333333, 0.985714, 0.480000, 0.000000, 60,0, 0,0.8349986880014587
112,710400,1036800,0.485714, 1.200000, 0.493151, 0.000000, 60,8, 0,0.848834437941018
113,710400,1785600,0.583333, 2.138095, 0.398230, 0.005556, 60,8, 0,0.7636797974196674
114,710400,1632000,0.500000, 1.200000, 0.480000, 0.000000, 60,8, 0,0.7867639148918597
115,710400,1036800,0.400000, 1.590476, 0.455696, 0.000000, 60,8, 0,0.848834437941018
116,710400,1036800,0.200000, 1.247619, 0.490463, 0.000000, 60,8, 0,0.848834437941018
117,710400,1785600,0.000000, 2.400000, 0.273973, 0.000000, 60,8, 0,0.7636797974196674
118,825600,1785600,0.400000, 1.883333, 0.396476, 0.000000, 60,8, 0,0.7533488310188725
119,710400,1036800,0.642857, 0.885714, 0.493151, 0.000000, 60,0, 0,0.848834437941018
120,710400,1785600,0.533333, 1.952381, 0.380550, 0.000000, 60,8, 0,0.7636797974196674
121,710400,1785600,0.583333, 1.866667, 0.377358, 0.005556, 60,0, 0,0.7636797974196674
122,710400,1036800,0.200000, 0.761905, 0.469974, 0.000000, 60,8, 0,0.848834437941018
123,710400,1036800,0.738095, 0.983333, 0.472441, 0.000000, 60,8, 0,0.848834437941018
124,710400,1036800,0.685714, 1.911111, 0.478723, 0.000000, 60,0, 0,0.848834437941018
125,710400,1632000,0.200000, 1.885714, 0.493151, 0.000000, 60,0, 0,0.7867639148918597
126,710400,1036800,1.071429, 1.400000, 0.490463, 0.000000, 60,8, 0,0.848834437941018
127,1497600,1036800,0.733333, 1.614286, 0.466321, 0.005556, 60,8, 0,0.6691825221460671
128,710400,1785600,0.800000, 1.821429, 0.437956, 0.000000, 60,0, 0,0.7636797974196674
129,710400,1785600,0.644444, 1.466667, 0.490463, 0.000000, 60,8, 0,0.7636797974196674
130,710400,1036800,0.733333, 0.533333, 0.504202, 0.000000, 60,8, 0,0.848834437941018
131,710400,1036800,0.366667, 1.685714, 0.446650, 0.000000, 60,8, 0,0.848834437941018
132,710400,1632000,0.650000, 2.171429, 0.463918, 0.000000, 60,17, 0,0.7867639148918597
133,940800,1478400,1.166667, 0.900000, 0.476190, 0.000000, 60,8, 0,0.7820473074788779
134,710400,1036800,0.666667, 0.900000, 0.327273, 0.000000, 60,8, 0,0.848834437941018
135,825600,1785600,0.666667, 1.636905, 0.469974, 0.000000, 60,17, 0,0.7533488310188725
136,710400,1632000,0.400000, 1.366667, 0.489130, 0.000000, 60,0, 0,0.7867639148918597
137,710400,1036800,0.828571, 1.400000, 0.428571, 0.000000, 60,8, 0,0.848834437941018
138,710400,1785600,0.619048, 2.083333, 0.480000, 0.000000, 60,8, 0,0.7636797974196674
139,710400,1785600,0.583333, 1.854762, 0.482574, 0.000000, 60,8, 0,0.7636797974196674
140,710400,1036800,0.600000, 0.950000, 0.487805, 0.000000, 60,8, 0,0.848834437941018
