episode,big_cpu_freq,little_cpu_freq,big_util,little_util,ipc,cache_miss,fps,action,loss,reward
1,710400,1785600,0.532379, 1.500779, 0.436893, 0.000000, 60,0, 0,0.7636797974196674
2,2419200,1785600,0.250000, 2.233333, 0.467532, 0.000000, 60,16, 0,-0.21483048525107673
3,2016000,1785600,0.000000, 1.666667, 0.490463, 0.005556, 60,54, 0,0.24386682897384593
4,710400,1036800,0.200000, 1.411905, 0.422535, 0.000000, 60,4, 0,0.848834437941018
5,710400,1036800,0.000000, 1.619048, 0.467532, 0.000000, 60,30, 0,0.848834437941018
6,710400,1036800,0.000000, 2.095238, 0.198456, 0.005556, 60,15, 0,0.848834437941018
7,710400,1708800,0.000000, 2.171429, 0.493151, 0.000000, 60,36, 0,0.7756112608564198
8,710400,1209600,0.650000, 1.000000, 0.482574, 0.000000, 60,51, 0,0.8349986880014587
9,710400,1036800,0.250000, 1.466667, 0.452261, 0.005556, 60,12, 0,0.848834437941018
10,710400,1785600,0.267857, 1.636905, 0.482574, 0.000000, 60,43, 0,0.7636797974196674
11,2419200,1305600,0.500000, 1.750000, 0.461538, 0.000000, 60,47, 0,-0.15261497081037434
12,710400,1036800,0.000000, 1.833333, 0.493151, 0.000000, 60,12, 0,0.848834437941018
13,710400,1036800,0.619048, 0.850000, 0.493151, 0.000000, 60,1, 0,0.848834437941018
14,710400,1785600,0.450000, 1.761905, 0.490463, 0.000000, 60,60, 0,0.7636797974196674
15,710400,1785600,0.000000, 2.233333, 0.452261, 0.000000, 60,15, 0,0.7636797974196674
16,710400,1785600,0.000000, 2.833333, 0.401786, 0.000000, 60,2, 0,0.7636797974196674
17,710400,1785600,0.000000, 0.333333, 0.480000, 0.000000, 60,42, 0,0.7636797974196674
18,1286400,1036800,0.000000, 1.633333, 0.443350, 0.000000, 60,46, 0,0.7478579456012331
19,710400,1036800,0.166667, 1.590476, 0.468750, 0.000000, 60,13, 0,0.848834437941018
20,710400,1785600,0.200000, 1.416667, 0.478723, 0.000000, 60,54, 0,0.7636797974196674
21,710400,1478400,0.000000, 1.916667, 0.426540, 0.000000, 60,26, 0,0.8068042883612885
22,710400,1036800,0.250000, 0.733333, 0.437956, 0.000000, 60,43, 0,0.848834437941018
23,710400,1036800,0.500000, 1.300000, 0.481283, 0.000000, 60,40, 0,0.848834437941018
24,710400,1036800,0.200000, 1.533333, 0.466321, 0.000000, 60,0, 0,0.848834437941018
25,710400,1785600,0.250000, 2.233333, 0.276074, 0.000000, 60,62, 0,0.7636797974196674
26,710400,1113600,0.250000, 1.583333, 0.468750, 0.000000, 60,10, 0,0.8430789581987997
27,710400,1036800,0.533333, 1.633333, 0.480000, 0.000000, 60,46, 0,0.848834437941018
28,710400,1036800,0.250000, 1.233333, 0.404494, 0.000000, 60,48, 0,0.848834437941018
29,710400,1036800,0.333333, 1.500000, 0.428571, 0.000000, 60,44, 0,0.848834437941018
30,710400,1785600,0.166667, 2.116667, 0.493151, 0.000000, 60,42, 0,0.7636797974196674
31,710400,1555200,0.200000, 1.333333, 0.493151, 0.000000, 60,24, 0,0.7971555274427198
32,710400,1036800,0.333333, 1.166667, 0.491803, 0.000000, 60,28, 0,0.848834437941018
33,710400,1036800,0.250000, 0.750000, 0.377358, 0.022222, 60,35, 0,0.848834437941018
34,710400,1113600,0.333333, 1.616667, 0.493151, 0.000000, 60,15, 1.0251688957214355,0.8430789581987997
35,710400,1785600,0.500000, 1.000000, 0.493151, 0.000000, 60,15, 0.8408904075622559,0.7636797974196674
36,710400,1785600,0.400000, 2.600000, 0.493151, 0.000000, 60,20, 0.6792812943458557,0.7636797974196674
37,710400,1785600,0.000000, 0.666667, 0.462725, 0.005556, 60,48, 0.5850633382797241,0.7636797974196674
38,710400,1036800,0.000000, 1.400000, 0.447761, 0.000000, 60,8, 0.44238555431365967,0.848834437941018
39,710400,1036800,0.500000, 1.083333, 0.482574, 0.000000, 60,32, 0.292154997587204,0.848834437941018
40,710400,1036800,0.250000, 3.050000, 0.330882, 0.011111, 60,15, 0.2337542325258255,0.848834437941018
41,710400,1785600,0.250000, 2.150000, 0.456853, 0.000000, 60,1, 0.2561793923377991,0.7636797974196674
42,710400,1113600,0.000000, 0.750000, 0.471204, 0.000000, 60,4, 0.12509854137897491,0.8430789581987997
43,710400,1036800,0.000000, 1.750000, 0.445545, 0.000000, 60,50, 0.17083515226840973,0.848834437941018
44,710400,1478400,0.166667, 1.765873, 0.490463, 0.000000, 60,37, 0.17933142185211182,0.8068042883612885
45,710400,1708800,0.628571, 2.071429, 0.461538, 0.000000, 60,28, 0.22460629045963287,0.7756112608564198
46,710400,1478400,0.833333, 1.800000, 0.373444, 0.027778, 60,40, 0.14354795217514038,0.8068042883612885
47,710400,1036800,0.800000, 1.583333, 0.493151, 0.000000, 60,47, 0.12890172004699707,0.848834437941018
48,710400,1036800,0.900000, 2.200000, 0.469974, 0.000000, 60,48, 0.14324459433555603,0.848834437941018
49,710400,1785600,0.750000, 2.233333, 0.465116, 0.000000, 60,2, 0.0947309136390686,0.7636797974196674
50,710400,1785600,0.583333, 1.733333, 0.493151, 0.000000, 60,23, 0.07990805059671402,0.7636797974196674
51,710400,1632000,0.666667, 1.166667, 0.490463, 0.000000, 60,60, 0.09894703328609467,0.7867639148918597
52,710400,1036800,0.400000, 1.800000, 0.493151, 0.000000, 60,35, 0.13421234488487244,0.848834437941018
53,710400,1036800,0.833333, 0.833333, 0.493151, 0.000000, 60,20, 0.059013623744249344,0.848834437941018
54,710400,1785600,0.600000, 2.233333, 0.482574, 0.000000, 60,9, 0.05401855334639549,0.7636797974196674
55,710400,1382400,0.333333, 1.833333, 0.480000, 0.000000, 60,61, 0.08850286155939102,0.8178490525736161
56,710400,1036800,0.400000, 1.650000, 0.493151, 0.000000, 60,0, 0.11681504547595978,0.848834437941018
57,710400,1036800,0.628571, 1.390476, 0.424528, 0.000000, 60,1, 0.13566017150878906,0.848834437941018
58,710400,1785600,0.485714, 1.928571, 0.480000, 0.000000, 60,0, 0.029721699655056,0.7636797974196674
59,710400,1382400,0.333333, 1.500000, 0.490463, 0.005556, 60,62, 0.11043671518564224,0.8178490525736161
