normal_sbig_cpu_freq,normal_big_cpu_freq,normal_middle_cpu_freq,normal_little_cpu_freq,normal_sbig_util,normal_big_util,normal_middle_util,normal_little_util,normal_mem,normal_fps,next_normal_sbig_cpu_freq,next_normal_big_cpu_freq,next_normal_middle_cpu_freq,next_normal_little_cpu_freq,next_normal_sbig_util,next_normal_big_util,next_normal_middle_util,next_normal_little_util,next_normal_mem,next_normal_fps,action,reward,sbig_cpu_freq,big_cpu_freq,middle_cpu_freq,little_cpu_freq,sbig_util,big_util,middle_util,little_util,mem,fps,next_sbig_cpu_freq,next_big_cpu_freq,next_middle_cpu_freq,next_little_cpu_freq,next_sbig_util,next_big_util,next_middle_util,next_little_util,next_mem,next_fps
0.15723270440251572,0.16883116883116883,0.3780487804878049,0.3474576271186441,0.0,0.285714,0.5,0.75,134.06912,1.0166666666666666,0.22012578616352202,0.16883116883116883,0.23170731707317074,0.2966101694915254,0.0,0.0,0.428571,0.6,134.07176,1.0166666666666666,556,99.57078344704436,480000,499200,1190400,787200,0.000000,0.285714,0.500000,0.750000,13406912,61,672000,499200,729600,672000,0.000000,0.000000,0.428571,0.600000,13407176,61
0.22012578616352202,0.16883116883116883,0.23170731707317074,0.2966101694915254,0.0,0.0,0.428571,0.6,134.07176,1.0166666666666666,0.18867924528301888,0.16883116883116883,0.15853658536585366,0.16101694915254236,0.0,0.142857,0.8,0.857143,134.07048,1.0166666666666666,400,100,672000,499200,729600,672000,0.000000,0.000000,0.428571,0.600000,13407176,61,576000,499200,499200,364800,0.000000,0.142857,0.800000,0.857143,13407048,61
0.18867924528301888,0.16883116883116883,0.15853658536585366,0.16101694915254236,0.0,0.142857,0.8,0.857143,134.07048,1.0166666666666666,0.15723270440251572,0.16883116883116883,0.23170731707317074,0.2033898305084746,0.0,0.0,0.666667,0.571429,134.07076,1.0166666666666666,197,100,576000,499200,499200,364800,0.000000,0.142857,0.800000,0.857143,13407048,61,480000,499200,729600,460800,0.000000,0.000000,0.666667,0.571429,13407076,61
0.15723270440251572,0.16883116883116883,0.23170731707317074,0.2033898305084746,0.0,0.0,0.666667,0.571429,134.07076,1.0166666666666666,0.18867924528301888,0.16883116883116883,0.23170731707317074,0.16101694915254236,0.0,0.285714,0.625,0.833333,134.06436,1.0166666666666666,417,99.9648310045082,480000,499200,729600,460800,0.000000,0.000000,0.666667,0.571429,13407076,61,576000,499200,729600,364800,0.000000,0.285714,0.625000,0.833333,13406436,61
0.18867924528301888,0.16883116883116883,0.23170731707317074,0.16101694915254236,0.0,0.285714,0.625,0.833333,134.06436,1.0166666666666666,0.22012578616352202,0.16883116883116883,0.15853658536585366,0.16101694915254236,0.0,0.0,0.714286,0.833333,134.07612,1.0166666666666666,505,100,576000,499200,729600,364800,0.000000,0.285714,0.625000,0.833333,13406436,61,672000,499200,499200,364800,0.000000,0.000000,0.714286,0.833333,13407612,61
0.22012578616352202,0.16883116883116883,0.15853658536585366,0.16101694915254236,0.0,0.0,0.714286,0.833333,134.07612,1.0166666666666666,0.22012578616352202,0.16883116883116883,0.15853658536585366,0.2457627118644068,0.0,0.444444,0.666667,0.666667,134.05532,1.0166666666666666,553,100,672000,499200,499200,364800,0.000000,0.000000,0.714286,0.833333,13407612,61,672000,499200,499200,556800,0.000000,0.444444,0.666667,0.666667,13405532,61
0.22012578616352202,0.16883116883116883,0.15853658536585366,0.2457627118644068,0.0,0.444444,0.666667,0.666667,134.05532,1.0166666666666666,0.15723270440251572,0.24675324675324675,0.15853658536585366,0.2966101694915254,0.0,0.166667,0.5,0.833333,134.07196,1.0,233,99.35587628391932,672000,499200,499200,556800,0.000000,0.444444,0.666667,0.666667,13405532,61,480000,729600,499200,672000,0.000000,0.166667,0.500000,0.833333,13407196,60
0.15723270440251572,0.24675324675324675,0.15853658536585366,0.2966101694915254,0.0,0.166667,0.5,0.833333,134.07196,1.0,0.15723270440251572,0.16883116883116883,0.23170731707317074,0.3474576271186441,0.0,0.0,0.2,0.875,134.07008,1.0,147,99.0760034257008,480000,729600,499200,672000,0.000000,0.166667,0.500000,0.833333,13407196,60,480000,499200,729600,787200,0.000000,0.000000,0.200000,0.875000,13407008,60
0.15723270440251572,0.16883116883116883,0.23170731707317074,0.3474576271186441,0.0,0.0,0.2,0.875,134.07008,1.0,0.18867924528301888,0.16883116883116883,0.15853658536585366,0.3983050847457627,0.0,0.5,0.6,0.666667,134.04736,1.0,407,99.40116910661631,480000,499200,729600,787200,0.000000,0.000000,0.200000,0.875000,13407008,60,576000,499200,499200,902400,0.000000,0.500000,0.600000,0.666667,13404736,60
0.18867924528301888,0.16883116883116883,0.15853658536585366,0.3983050847457627,0.0,0.5,0.6,0.666667,134.04736,1.0,0.22012578616352202,0.2077922077922078,0.15853658536585366,0.3983050847457627,0.0,0.0,0.666667,0.75,134.06704,1.0,588,99.01641002649744,576000,499200,499200,902400,0.000000,0.500000,0.600000,0.666667,13404736,60,672000,614400,499200,902400,0.000000,0.000000,0.666667,0.750000,13406704,60
0.22012578616352202,0.2077922077922078,0.15853658536585366,0.3983050847457627,0.0,0.0,0.666667,0.75,134.06704,1.0,0.22012578616352202,0.2077922077922078,0.15853658536585366,0.3983050847457627,0.0,0.166667,0.333333,0.75,134.06584,1.0,582,99.01641002649744,672000,614400,499200,902400,0.000000,0.000000,0.666667,0.750000,13406704,60,672000,614400,499200,902400,0.000000,0.166667,0.333333,0.750000,13406584,60
0.22012578616352202,0.2077922077922078,0.15853658536585366,0.3983050847457627,0.0,0.166667,0.333333,0.75,134.06584,1.0,0.15723270440251572,0.2077922077922078,0.23170731707317074,0.3983050847457627,0.0,0.0,0.75,0.75,134.06264,1.0,222,98.77845027273405,672000,614400,499200,902400,0.000000,0.166667,0.333333,0.750000,13406584,60,480000,614400,729600,902400,0.000000,0.000000,0.750000,0.750000,13406264,60
0.15723270440251572,0.2077922077922078,0.23170731707317074,0.3983050847457627,0.0,0.0,0.75,0.75,134.06264,1.0,0.15723270440251572,0.16883116883116883,0.2682926829268293,0.3474576271186441,0.0,0.0,0.833333,0.75,134.06004,1.0,141,98.77051828094194,480000,614400,729600,902400,0.000000,0.000000,0.750000,0.750000,13406264,60,480000,499200,844800,787200,0.000000,0.000000,0.833333,0.750000,13406004,60
0.15723270440251572,0.16883116883116883,0.2682926829268293,0.3474576271186441,0.0,0.0,0.833333,0.75,134.06004,1.0,0.15723270440251572,0.16883116883116883,0.3048780487804878,0.3983050847457627,0.0,0.0,0.625,0.714286,134.042,1.0,63,98.3003465935544,480000,499200,844800,787200,0.000000,0.000000,0.833333,0.750000,13406004,60,480000,499200,960000,902400,0.000000,0.000000,0.625000,0.714286,13404200,60
0.15723270440251572,0.16883116883116883,0.3048780487804878,0.3983050847457627,0.0,0.0,0.625,0.714286,134.042,1.0,0.15723270440251572,0.16883116883116883,0.1951219512195122,0.5,0.0,0.0,0.5,0.625,134.0524,1.0,254,99.11676696612807,480000,499200,960000,902400,0.000000,0.000000,0.625000,0.714286,13404200,60,480000,499200,614400,1132800,0.000000,0.000000,0.500000,0.625000,13405240,60
0.15723270440251572,0.16883116883116883,0.1951219512195122,0.5,0.0,0.0,0.5,0.625,134.0524,1.0,0.15723270440251572,0.16883116883116883,0.15853658536585366,0.4491525423728814,0.0,0.0,0.571429,0.857143,134.0524,1.0,153,99.50775668327785,480000,499200,614400,1132800,0.000000,0.000000,0.500000,0.625000,13405240,60,480000,499200,499200,1017600,0.000000,0.000000,0.571429,0.857143,13405240,60
0.15723270440251572,0.16883116883116883,0.15853658536585366,0.4491525423728814,0.0,0.0,0.571429,0.857143,134.0524,1.0,0.15723270440251572,0.16883116883116883,0.23170731707317074,0.4491525423728814,0.0,0.166667,0.714286,0.714286,134.0286,1.0,271,98.89864868748526,480000,499200,499200,1017600,0.000000,0.000000,0.571429,0.857143,13405240,60,480000,499200,729600,1017600,0.000000,0.166667,0.714286,0.714286,13402860,60
0.15723270440251572,0.16883116883116883,0.23170731707317074,0.4491525423728814,0.0,0.166667,0.714286,0.714286,134.0286,1.0,0.15723270440251572,0.16883116883116883,0.23170731707317074,0.3983050847457627,0.0,0.0,0.25,0.6,134.05736,1.0,136,98.98449812908453,480000,499200,729600,1017600,0.000000,0.166667,0.714286,0.714286,13402860,60,480000,499200,729600,902400,0.000000,0.000000,0.250000,0.600000,13405736,60
0.15723270440251572,0.16883116883116883,0.23170731707317074,0.3983050847457627,0.0,0.0,0.25,0.6,134.05736,1.0,0.15723270440251572,0.16883116883116883,0.15853658536585366,0.2966101694915254,0.0,0.428571,0.666667,0.857143,134.04624,1.0,1,99.78466366630455,480000,499200,729600,902400,0.000000,0.000000,0.250000,0.600000,13405736,60,480000,499200,499200,672000,0.000000,0.428571,0.666667,0.857143,13404624,60
0.15723270440251572,0.16883116883116883,0.15853658536585366,0.2966101694915254,0.0,0.428571,0.666667,0.857143,134.04624,1.0,0.15723270440251572,0.2077922077922078,0.15853658536585366,0.3474576271186441,0.0,0.571429,0.6,0.75,134.0476,1.0,87,99.47906356514291,480000,499200,499200,672000,0.000000,0.428571,0.666667,0.857143,13404624,60,480000,614400,499200,787200,0.000000,0.571429,0.600000,0.750000,13404760,60
0.15723270440251572,0.2077922077922078,0.15853658536585366,0.3474576271186441,0.0,0.571429,0.6,0.75,134.0476,1.0,0.15723270440251572,0.16883116883116883,0.15853658536585366,0.2966101694915254,0.0,0.0,0.571429,0.8,134.04836,1.0,1,99.78466366630455,480000,614400,499200,787200,0.000000,0.571429,0.600000,0.750000,13404760,60,480000,499200,499200,672000,0.000000,0.000000,0.571429,0.800000,13404836,60
0.15723270440251572,0.16883116883116883,0.15853658536585366,0.2966101694915254,0.0,0.0,0.571429,0.8,134.04836,1.0,0.15723270440251572,0.2077922077922078,0.15853658536585366,0.2966101694915254,0.0,0.333333,0.666667,0.8,134.02568,1.0,202,99.57861580995406,480000,499200,499200,672000,0.000000,0.000000,0.571429,0.800000,13404836,60,480000,614400,499200,672000,0.000000,0.333333,0.666667,0.800000,13402568,60
0.15723270440251572,0.2077922077922078,0.15853658536585366,0.2966101694915254,0.0,0.333333,0.666667,0.8,134.02568,1.0,0.22012578616352202,0.24675324675324675,0.15853658536585366,0.2033898305084746,0.0,0.0,0.625,0.777778,134.03788,1.0166666666666666,610,99.91199704178855,480000,614400,499200,672000,0.000000,0.333333,0.666667,0.800000,13402568,60,672000,729600,499200,460800,0.000000,0.000000,0.625000,0.777778,13403788,61
0.22012578616352202,0.24675324675324675,0.15853658536585366,0.2033898305084746,0.0,0.0,0.625,0.777778,134.03788,1.0166666666666666,0.15723270440251572,0.16883116883116883,0.15853658536585366,0.16101694915254236,0.0,0.444444,0.777778,0.8,134.01912,1.0166666666666666,176,100,672000,729600,499200,460800,0.000000,0.000000,0.625000,0.777778,13403788,61,480000,499200,499200,364800,0.000000,0.444444,0.777778,0.800000,13401912,61
0.15723270440251572,0.16883116883116883,0.15853658536585366,0.16101694915254236,0.0,0.444444,0.777778,0.8,134.01912,1.0166666666666666,0.18867924528301888,0.24675324675324675,0.1951219512195122,0.16101694915254236,0.0,0.714286,1.0,0.857143,134.03692,1.0,490,99.09929359290489,480000,499200,499200,364800,0.000000,0.444444,0.777778,0.800000,13401912,61,576000,729600,614400,364800,0.000000,0.714286,1.000000,0.857143,13403692,60
0.18867924528301888,0.24675324675324675,0.1951219512195122,0.16101694915254236,0.0,0.714286,1.0,0.857143,134.03692,1.0,0.18867924528301888,0.2077922077922078,0.3048780487804878,0.2033898305084746,0.0,0.0,0.666667,0.857143,134.035,1.0,417,98.25381224170732,576000,729600,614400,364800,0.000000,0.714286,1.000000,0.857143,13403692,60,576000,614400,960000,460800,0.000000,0.000000,0.666667,0.857143,13403500,60
0.18867924528301888,0.2077922077922078,0.3048780487804878,0.2033898305084746,0.0,0.0,0.666667,0.857143,134.035,1.0,0.18867924528301888,0.16883116883116883,0.3048780487804878,0.3474576271186441,0.0,0.0,0.5,0.857143,134.00296,1.0,444,98.19941487190981,576000,614400,960000,460800,0.000000,0.000000,0.666667,0.857143,13403500,60,576000,499200,960000,787200,0.000000,0.000000,0.500000,0.857143,13400296,60
0.18867924528301888,0.16883116883116883,0.3048780487804878,0.3474576271186441,0.0,0.0,0.5,0.857143,134.00296,1.0,0.15723270440251572,0.16883116883116883,0.1951219512195122,0.5,0.0,0.0,0.428571,0.857143,134.0324,1.0,289,99.11676696612807,576000,499200,960000,787200,0.000000,0.000000,0.500000,0.857143,13400296,60,480000,499200,614400,1132800,0.000000,0.000000,0.428571,0.857143,13403240,60
0.15723270440251572,0.16883116883116883,0.1951219512195122,0.5,0.0,0.0,0.428571,0.857143,134.0324,1.0,0.22012578616352202,0.16883116883116883,0.1951219512195122,0.6440677966101694,0.0,0.0,0.5,0.75,134.03312,1.0,519,98.3714126417556,480000,499200,614400,1132800,0.000000,0.000000,0.428571,0.857143,13403240,60,672000,499200,614400,1459200,0.000000,0.000000,0.500000,0.750000,13403312,60
0.22012578616352202,0.16883116883116883,0.1951219512195122,0.6440677966101694,0.0,0.0,0.5,0.75,134.03312,1.0,0.18867924528301888,0.16883116883116883,0.1951219512195122,0.7457627118644068,0.0,0.0,0.4,0.8,134.01584,1.0,394,98.11379534311611,672000,499200,614400,1459200,0.000000,0.000000,0.500000,0.750000,13403312,60,576000,499200,614400,1689600,0.000000,0.000000,0.400000,0.800000,13401584,60
0.18867924528301888,0.16883116883116883,0.1951219512195122,0.7457627118644068,0.0,0.0,0.4,0.8,134.01584,1.0,0.15723270440251572,0.16883116883116883,0.15853658536585366,0.7966101694915254,0.0,0.0,0.5,0.833333,134.03184,1.0,259,98.03415354726718,576000,499200,614400,1689600,0.000000,0.000000,0.400000,0.800000,13401584,60,480000,499200,499200,1804800,0.000000,0.000000,0.500000,0.833333,13403184,60
0.15723270440251572,0.16883116883116883,0.15853658536585366,0.7966101694915254,0.0,0.0,0.5,0.833333,134.03184,1.0,0.15723270440251572,0.16883116883116883,0.15853658536585366,0.7457627118644068,0.0,0.0,0.6,0.5,134.03148,1.0,60,98.58571436782599,480000,499200,499200,1804800,0.000000,0.000000,0.500000,0.833333,13403184,60,480000,499200,499200,1689600,0.000000,0.000000,0.600000,0.500000,13403148,60
0.15723270440251572,0.16883116883116883,0.15853658536585366,0.7457627118644068,0.0,0.0,0.6,0.5,134.03148,1.0,0.15723270440251572,0.24675324675324675,0.15853658536585366,0.5508474576271186,0.0,0.0,0.428571,0.75,134.01428,1.0,233,98.84105552969035,480000,499200,499200,1689600,0.000000,0.000000,0.600000,0.500000,13403148,60,480000,729600,499200,1248000,0.000000,0.000000,0.428571,0.750000,13401428,60
0.15723270440251572,0.24675324675324675,0.15853658536585366,0.5508474576271186,0.0,0.0,0.428571,0.75,134.01428,1.0,0.15723270440251572,0.2077922077922078,0.23170731707317074,0.6440677966101694,0.0,0.0,0.5,0.714286,134.02772,1.0,99,98.20688703809081,480000,729600,499200,1248000,0.000000,0.000000,0.428571,0.750000,13401428,60,480000,614400,729600,1459200,0.000000,0.000000,0.500000,0.714286,13402772,60
0.15723270440251572,0.2077922077922078,0.23170731707317074,0.6440677966101694,0.0,0.0,0.5,0.714286,134.02772,1.0,0.15723270440251572,0.16883116883116883,0.15853658536585366,0.6440677966101694,0.0,0.0,0.4,0.666667,134.02644,1.0,258,99.02204289023388,480000,614400,729600,1459200,0.000000,0.000000,0.500000,0.714286,13402772,60,480000,499200,499200,1459200,0.000000,0.000000,0.400000,0.666667,13402644,60
0.15723270440251572,0.16883116883116883,0.15853658536585366,0.6440677966101694,0.0,0.0,0.4,0.666667,134.02644,1.0,0.18867924528301888,0.16883116883116883,0.15853658536585366,0.5,0.0,0.0,0.5,0.8,134.02708,1.0,386,99.20381195431631,480000,499200,499200,1459200,0.000000,0.000000,0.400000,0.666667,13402644,60,576000,499200,499200,1132800,0.000000,0.000000,0.500000,0.800000,13402708,60
0.18867924528301888,0.16883116883116883,0.15853658536585366,0.5,0.0,0.0,0.5,0.8,134.02708,1.0,0.15723270440251572,0.2077922077922078,0.15853658536585366,0.4491525423728814,0.0,0.25,0.666667,1.0,134.01884,1.0,86,99.30170882692738,576000,499200,499200,1132800,0.000000,0.000000,0.500000,0.800000,13402708,60,480000,614400,499200,1017600,0.000000,0.250000,0.666667,1.000000,13401884,60
0.15723270440251572,0.2077922077922078,0.15853658536585366,0.4491525423728814,0.0,0.25,0.666667,1.0,134.01884,1.0,0.22012578616352202,0.24675324675324675,0.15853658536585366,0.6949152542372882,0.0,0.142857,0.6,1.0,133.99264,1.0,604,98.05436288287666,480000,614400,499200,1017600,0.000000,0.250000,0.666667,1.000000,13401884,60,672000,729600,499200,1574400,0.000000,0.142857,0.600000,1.000000,13399264,60
0.22012578616352202,0.24675324675324675,0.15853658536585366,0.6949152542372882,0.0,0.142857,0.6,1.0,133.99264,1.0,0.15723270440251572,0.24675324675324675,0.23170731707317074,0.7966101694915254,0.0,0.142857,0.571429,0.833333,134.00328,1.0,373,96.53790399990802,672000,729600,499200,1574400,0.000000,0.142857,0.600000,1.000000,13399264,60,480000,729600,729600,1804800,0.000000,0.142857,0.571429,0.833333,13400328,60
0.15723270440251572,0.24675324675324675,0.23170731707317074,0.7966101694915254,0.0,0.142857,0.571429,0.833333,134.00328,1.0,0.15723270440251572,0.16883116883116883,0.15853658536585366,0.7966101694915254,0.0,0.0,0.571429,0.571429,134.01924,1.0,31,98.30627834393805,480000,729600,729600,1804800,0.000000,0.142857,0.571429,0.833333,13400328,60,480000,499200,499200,1804800,0.000000,0.000000,0.571429,0.571429,13401924,60
0.15723270440251572,0.16883116883116883,0.15853658536585366,0.7966101694915254,0.0,0.0,0.571429,0.571429,134.01924,1.0,0.15723270440251572,0.24675324675324675,0.1951219512195122,0.5932203389830508,0.0,0.0,0.5,0.5,134.0178,1.0,242,98.46418245880247,480000,499200,499200,1804800,0.000000,0.000000,0.571429,0.571429,13401924,60,480000,729600,614400,1344000,0.000000,0.000000,0.500000,0.500000,13401780,60
0.15723270440251572,0.24675324675324675,0.1951219512195122,0.5932203389830508,0.0,0.0,0.5,0.5,134.0178,1.0,0.15723270440251572,0.16883116883116883,0.15853658536585366,0.5,0.0,0.0,0.555556,0.875,133.98472,1.0,184,99.39624897257715,480000,729600,614400,1344000,0.000000,0.000000,0.500000,0.500000,13401780,60,480000,499200,499200,1132800,0.000000,0.000000,0.555556,0.875000,13398472,60
0.15723270440251572,0.16883116883116883,0.15853658536585366,0.5,0.0,0.0,0.555556,0.875,133.98472,1.0,0.22012578616352202,0.2077922077922078,0.15853658536585366,0.5,0.0,0.0,0.428571,0.8,134.01672,1.0166666666666666,576,99.58542889275907,480000,499200,499200,1132800,0.000000,0.000000,0.555556,0.875000,13398472,60,672000,614400,499200,1132800,0.000000,0.000000,0.428571,0.800000,13401672,61
0.22012578616352202,0.2077922077922078,0.15853658536585366,0.5,0.0,0.0,0.428571,0.8,134.01672,1.0166666666666666,0.15723270440251572,0.2077922077922078,0.15853658536585366,0.4491525423728814,0.0,0.0,0.6,0.666667,134.01668,1.0166666666666666,206,100,672000,614400,499200,1132800,0.000000,0.000000,0.428571,0.800000,13401672,61,480000,614400,499200,1017600,0.000000,0.000000,0.600000,0.666667,13401668,61
0.15723270440251572,0.2077922077922078,0.15853658536585366,0.4491525423728814,0.0,0.0,0.6,0.666667,134.01668,1.0166666666666666,0.22012578616352202,0.16883116883116883,0.1951219512195122,0.3983050847457627,0.0,0.666667,0.625,0.75,134.01292,1.0166666666666666,542,99.70935189496049,480000,614400,499200,1017600,0.000000,0.000000,0.600000,0.666667,13401668,61,672000,499200,614400,902400,0.000000,0.666667,0.625000,0.750000,13401292,61
0.22012578616352202,0.16883116883116883,0.1951219512195122,0.3983050847457627,0.0,0.666667,0.625,0.75,134.01292,1.0166666666666666,0.22012578616352202,0.24675324675324675,0.15853658536585366,0.2966101694915254,0.0,0.0,0.5,1.0,134.0158,1.0166666666666666,600,99.75110406045172,672000,499200,614400,902400,0.000000,0.666667,0.625000,0.750000,13401292,61,672000,729600,499200,672000,0.000000,0.000000,0.500000,1.000000,13401580,61
0.22012578616352202,0.24675324675324675,0.15853658536585366,0.2966101694915254,0.0,0.0,0.5,1.0,134.0158,1.0166666666666666,0.15723270440251572,0.2077922077922078,0.15853658536585366,0.5,0.0,0.0,0.444444,0.8,133.99788,1.0166666666666666,79,99.95657713478828,672000,729600,499200,672000,0.000000,0.000000,0.500000,1.000000,13401580,61,480000,614400,499200,1132800,0.000000,0.000000,0.444444,0.800000,13399788,61
0.15723270440251572,0.2077922077922078,0.15853658536585366,0.5,0.0,0.0,0.444444,0.8,133.99788,1.0166666666666666,0.18867924528301888,0.16883116883116883,0.15853658536585366,0.4491525423728814,0.0,0.0,0.714286,0.666667,134.01324,1.0166666666666666,401,100,480000,614400,499200,1132800,0.000000,0.000000,0.444444,0.800000,13399788,61,576000,499200,499200,1017600,0.000000,0.000000,0.714286,0.666667,13401324,61
0.18867924528301888,0.16883116883116883,0.15853658536585366,0.4491525423728814,0.0,0.0,0.714286,0.666667,134.01324,1.0166666666666666,0.18867924528301888,0.16883116883116883,0.15853658536585366,0.5,0.0,0.0,0.5,0.714286,134.01292,1.0166666666666666,429,99.97018797287794,576000,499200,499200,1017600,0.000000,0.000000,0.714286,0.666667,13401324,61,576000,499200,499200,1132800,0.000000,0.000000,0.500000,0.714286,13401292,61
0.18867924528301888,0.16883116883116883,0.15853658536585366,0.5,0.0,0.0,0.5,0.714286,134.01292,1.0166666666666666,0.18867924528301888,0.16883116883116883,0.1951219512195122,0.3474576271186441,0.0,0.2,0.7,0.6,134.00072,1.0166666666666666,440,99.97956841534513,576000,499200,499200,1132800,0.000000,0.000000,0.500000,0.714286,13401292,61,576000,499200,614400,787200,0.000000,0.200000,0.700000,0.600000,13400072,61
0.18867924528301888,0.16883116883116883,0.1951219512195122,0.3474576271186441,0.0,0.2,0.7,0.6,134.00072,1.0166666666666666,0.15723270440251572,0.16883116883116883,0.15853658536585366,0.3983050847457627,0.0,0.142857,0.666667,0.666667,134.01608,1.0166666666666666,134,100,576000,499200,614400,787200,0.000000,0.200000,0.700000,0.600000,13400072,61,480000,499200,499200,902400,0.000000,0.142857,0.666667,0.666667,13401608,61
0.15723270440251572,0.16883116883116883,0.15853658536585366,0.3983050847457627,0.0,0.142857,0.666667,0.666667,134.01608,1.0166666666666666,0.15723270440251572,0.2077922077922078,0.15853658536585366,0.2457627118644068,0.0,0.0,0.666667,0.714286,134.01352,1.0166666666666666,325,100,480000,499200,499200,902400,0.000000,0.142857,0.666667,0.666667,13401608,61,480000,614400,499200,556800,0.000000,0.000000,0.666667,0.714286,13401352,61
